date,field,active_wells,investment_k,reservoir_pressure_psi,temperature_c,production_barrels,cluster
-1.679852716615838,0.4825214938931942,-1.584647203388909,-1.3354702524249211,-0.9944849625948842,0.1730811298366257,-2.47981425829504,0.0
-1.6766891521777665,0.4825214938931942,1.6269659150605855,1.388947396460792,0.7636893990505843,0.080004006206987,2.1179882487882624,2.0
-1.6735255877396953,0.4825214938931942,1.6269659150605855,1.7255085304623,0.3050716265828392,-0.5121249292241207,1.533729386211138,2.0
-1.670362023301624,1.3765333988222093,-0.2082415811962684,-1.5018998874329992,-1.559243579847086,0.6216336511581837,-1.2529673251284028,0.0
-1.667198458863553,-0.4114904110358207,1.6269659150605855,1.34876674778646,1.276575545588489,0.9028453863796456,2.4609811791447176,2.0
-1.6640348944254817,-1.3055023159648356,-0.6670434552604819,0.0757111476574767,1.2766453291813775,-1.675588974594607,-0.3724433507682834,0.0
-1.6608713299874105,-0.4114904110358207,-0.6670434552604819,1.430670488462354,-0.6314241899900674,-1.0082061945267706,1.7223593848663008,1.0
-1.657707765549339,0.4825214938931942,1.397564978028479,0.2673597310657593,-0.5965323935454733,0.7454064219422781,0.2148232794411557,2.0
-1.6545442011112677,0.4825214938931942,-1.355246266356802,0.5824809028187748,1.6666193074437918,-0.3863717941074805,0.5595349341589333,1.0
-1.6513806366731965,-0.4114904110358207,0.7093621669321586,0.1718053669438831,0.4005588428528789,0.5701441785120002,0.7301183270202081,2.0
-1.6482170722351253,-0.4114904110358207,-1.1258453293246955,1.2848324718727913,0.0695752617794579,-0.5240071152193935,1.0488342757729805,1.0
-1.645053507797054,-0.4114904110358207,-0.2082415811962684,0.8316626223327231,1.1401951438853852,-0.3715190616133894,0.0654016802786662,1.0
-1.6418899433589826,0.4825214938931942,-0.4376425182283752,0.0936806124197019,-0.7888327143504467,-1.176537162793139,1.0416371175099417,2.0
-1.6387263789209114,0.4825214938931942,0.9387631039642652,1.2975576293224362,-0.2867862859079965,-0.8309635867639477,1.2477766205960792,2.0
-1.6355628144828402,-1.3055023159648356,-1.355246266356802,-0.864099571623543,-0.8499398805237458,0.3721077452574492,-0.9896802370282866,0.0
-1.632399250044769,-1.3055023159648356,-0.4376425182283752,-1.1693491060822887,0.9692486025045032,-0.224972101005022,-0.0886389906048778,0.0
-1.6292356856066976,0.4825214938931942,-1.355246266356802,-1.1587062471244045,0.2162371128349023,0.9573054055246476,-1.7542977372717086,0.0
-1.6260721211686264,-0.4114904110358207,-1.355246266356802,-0.5562278835085067,0.5144921888432926,1.2286153190833826,-0.5340034407326142,0.0
-1.6229085567305552,-0.4114904110358207,-1.355246266356802,-0.8870048550329032,-0.903929120222348,0.1512971221786252,-1.7836234716867765,0.0
-1.619744992292484,-1.3055023159648356,1.397564978028479,1.5124971069718864,-1.0158620032166057,0.9018552042133732,2.301247233814292,2.0
-1.6165814278544126,0.4825214938931942,1.6269659150605855,-1.3480411655418425,-0.080250112153629,-0.6626326184975794,-0.5616104507863596,0.0
-1.6134178634163414,-1.3055023159648356,0.7093621669321586,0.7105036989788351,0.7892301940480273,-0.2883437596464776,0.9795481999571602,2.0
-1.6102542989782702,-1.3055023159648356,-1.1258453293246955,-1.058678797353562,0.0483843107387751,0.7444162397760056,-1.1044050881465746,0.0
-1.6070907345401988,1.3765333988222093,1.6269659150605855,1.3443707843038557,-1.6703623209243037,-0.3873619762737531,1.913782310608613,2.0
-1.6039271701021276,1.3765333988222093,-1.355246266356802,1.6208537507097684,1.246266205076951,0.313686997447357,1.7271932971325208,1.0
-1.6007636056640564,1.3765333988222093,-0.8964443922925887,-0.0999731473139794,-1.558569005115823,-1.0834600391635,-0.8995546283314292,0.0
-1.5976000412259852,-0.4114904110358207,0.250560292867945,1.3354246130059235,1.5507785432477388,0.3523041019319946,1.875540693569184,2.0
-1.5944364767879138,0.4825214938931942,-0.4376425182283752,-1.6974817013257175,-1.6965544294553785,1.2593109662378377,-0.5916881271095062,0.0
-1.5912729123498426,0.4825214938931942,-1.584647203388909,1.1302796504843815,0.6388000289765668,1.2840655203946565,0.1939837465601183,1.0
-1.5881093479117714,0.4825214938931942,0.0211593558358383,-0.9219411963946544,-1.4974385777448946,0.7840235264269155,-1.1473731971796417,0.0
-1.5849457834737002,0.4825214938931942,1.6269659150605855,1.4383055829321407,1.3932304517015823,0.8582871888973722,1.0126336439126216,2.0
-1.5817822190356288,1.3765333988222093,0.9387631039642652,-1.7115179356035073,-0.163781072841987,0.2077375056561723,0.2429673908578143,0.0
-1.5786186545975576,-0.4114904110358207,1.397564978028479,0.21483953577359,-1.3044171598133998,0.2998244471195384,0.4955124516996639,2.0
-1.5754550901594864,-0.4114904110358207,-0.2082415811962684,0.9105585985205196,-0.5951134604900605,-1.2626830112588687,-0.0293430001392458,1.0
-1.572291525721415,1.3765333988222093,0.4799612299000518,-0.8175949053075694,-1.209162555519658,-0.187345178686657,-1.2224599677149257,0.0
-1.5691279612833438,-0.4114904110358207,-1.1258453293246955,-1.045105296073941,-1.1890881419652013,-0.1635808066961107,-1.9400273885671395,0.0
-1.5659643968452726,1.3765333988222093,-1.584647203388909,-1.4235437664097337,1.5238420763925122,1.595972902770574,-1.067022833287807,0.0
-1.5628008324072014,0.4825214938931942,-0.6670434552604819,-0.5824494200714107,-0.2307267996203488,-0.2319033761689306,-0.1610402543255952,0.0
-1.55963726796913,1.3765333988222093,1.168164040996372,0.2275646932232347,0.9679924978324976,0.1780320406679892,1.1972890924822257,2.0
-1.5564737035310587,0.4825214938931942,-0.8964443922925887,-1.3133361906791756,0.4474301560767829,0.1215916571904421,-1.1921674508466134,0.0
-1.5533101390929875,0.4825214938931942,0.4799612299000518,-0.4080762019281,0.5759017505857785,0.4810277835474524,-0.651091537847721,0.0
-1.5501465746549163,-1.3055023159648356,0.0211593558358383,-1.6839082000460968,-1.3247707077394129,0.8671988283938266,-1.7534383750910472,0.0
-1.546983010216845,1.3765333988222093,-1.584647203388909,1.1258836870017772,-0.967153055379952,-0.9458247180515872,-0.6422830754959423,1.0
-1.5438194457787735,-1.3055023159648356,0.4799612299000518,-1.2696079223522152,0.9608513101601714,0.106738924696351,-0.2089496958974646,0.0
-1.5406558813407023,1.3765333988222093,-1.584647203388909,-0.7320664228126859,1.602906887135963,1.1365283776200157,-1.6246414682644297,0.0
-1.537492316902631,1.3765333988222093,0.9387631039642652,-1.651439768007913,-0.8677579579081183,-0.1210029735463823,-1.1972162036579987,0.0
-1.53432875246456,-1.3055023159648356,-0.8964443922925887,-0.2152707860243949,-0.8367275202700599,-0.760660652958582,-0.7461584790833811,0.0
-1.5311651880264887,-1.3055023159648356,0.0211593558358383,1.200229455374246,-0.1342393518522311,0.5424190778563629,-0.0741372538062178,1.0
-1.5280016235884175,1.3765333988222093,-0.6670434552604819,-0.3543991741405085,1.6485220956878628,1.128606920289834,-0.3291529809174687,1.0
-1.524838059150346,-0.4114904110358207,-1.355246266356802,-1.0924583062198912,-0.8458226485432838,-1.507258006328239,-1.507875631967071,0.0
-1.521674494712275,0.4825214938931942,-0.4376425182283752,0.9003013503944425,-0.3642693352126251,0.966217045021102,0.9894308650347656,1.0
-1.5185109302742037,-1.3055023159648356,-0.6670434552604819,1.0221543732455836,1.3262614637255905,1.1216756451259249,0.1196489179329129,1.0
-1.5153473658361325,0.4825214938931942,-1.355246266356802,-1.1123558251411536,-1.7740840011552663,-0.126944066544019,-2.335548832216518,0.0
-1.512183801398061,-0.4114904110358207,1.168164040996372,0.9598396628255064,-1.6455193618557518,1.682118751236304,0.7450497449091987,2.0
-1.50902023695999,-0.4114904110358207,1.397564978028479,1.5721896637356731,0.3234479727103256,0.999883238674376,1.1850431814078015,2.0
-1.505856672521919,-0.4114904110358207,0.7093621669321586,-1.1379603843731656,1.381739420072496,0.9553250411921018,-0.2657750200936953,0.0
-1.5026931080838477,-1.3055023159648356,0.7093621669321586,0.9603023958236752,-0.9508702170391417,0.8652184640612814,-0.1447123728930299,2.0
-1.499529543645776,-0.4114904110358207,0.7093621669321586,0.7437433526806339,-0.1456140774931685,-1.204262263448776,0.5571716881621146,2.0
-1.4963659792077049,-1.3055023159648356,-1.1258453293246955,-0.0718235565920382,-0.2125132818762708,-0.973549818707224,-1.0603627763876813,0.0
-1.4932024147696337,-0.4114904110358207,1.6269659150605855,-1.5143936783835592,-0.1339834786783038,-0.1180324270475639,0.0106173412615061,0.0
-1.4900388503315625,0.4825214938931942,0.250560292867945,-1.4561664427806402,0.3878117065517871,-0.8111599434384926,-1.2387878491474908,0.0
-1.486875285893491,0.4825214938931942,-0.2082415811962684,1.242955135538507,-0.1452418983310931,-0.287353577480205,-0.1618996165062566,1.0
-1.48371172145542,1.3765333988222093,-0.2082415811962684,1.7209583226469722,-0.2229808208096491,1.3533782720337495,0.9308868164772124,1.0
-1.4805481570173489,0.4825214938931942,1.6269659150605855,0.6308365011274243,-0.1294010227452475,1.1305872846223797,1.3314570129379766,2.0
-1.4773845925792772,1.3765333988222093,0.7093621669321586,-0.1676864093793604,0.2773675402058318,0.4572634115569061,0.1064362244052449,2.0
-1.474221028141206,0.4825214938931942,-0.4376425182283752,0.5320430060183658,0.0894403245552478,1.2474287802425648,-0.1777978168484912,1.0
-1.4710574637031348,-1.3055023159648356,0.0211593558358383,0.3474896619153393,1.1959522346038465,0.9899814170116484,0.0379020904975035,1.0
-1.4678938992650636,0.4825214938931942,-0.8964443922925887,-0.3840140860233175,-1.611558013316347,-0.2398248334991131,-0.8288720889720345,0.0
-1.4647303348269922,1.3765333988222093,0.0211593558358383,-1.487632286656125,1.123330775603831,-1.0290000200184986,-1.301521288335768,0.0
-1.461566770388921,1.3765333988222093,-0.8964443922925887,1.1356782021296854,1.1603393410327305,0.0562396342164407,0.3668229651456291,1.0
-1.4584032059508498,-0.4114904110358207,0.0211593558358383,-0.4248888341949029,-0.7901818638129708,0.8256111774103715,-0.0060328009888071,0.0
-1.4552396415127786,-1.3055023159648356,0.250560292867945,1.1261921756672229,-0.1692939766802327,-0.214080097176021,0.1994621804618343,2.0
-1.4520760770747072,0.4825214938931942,-1.1258453293246955,-0.8390348675560614,-0.2541275644358565,0.5849969110060921,-1.1760544099592134,0.0
-1.448912512636636,-0.4114904110358207,-1.1258453293246955,-1.7118264242689532,-1.0218633922050755,-1.3993281502045087,-2.763081517095532,0.0
-1.4457489481985648,0.4825214938931942,0.7093621669321586,-1.163796310104262,-0.3997659227955927,0.866208646227554,-0.4262609073321994,0.0
-1.4425853837604934,0.4825214938931942,1.168164040996372,-0.089330288356095,-1.6293993518983496,1.0899898158051964,-0.2889777989715513,2.0
-1.4394218193224222,-0.4114904110358207,-1.355246266356802,1.5618552934432348,-0.8149085168933734,0.7236224142842775,0.8774989410036269,1.0
-1.436258254884351,-0.4114904110358207,1.168164040996372,-1.3606892008251257,1.0652708263200266,1.6256783677587572,-1.0860362215349386,0.0
-1.4330946904462798,-0.4114904110358207,0.4799612299000518,1.2491249088474252,-0.7913914460897167,1.1385087419525617,1.1986855560258003,2.0
-1.4299311260082084,-0.4114904110358207,-1.1258453293246955,0.113655253507326,1.0705976405772346,1.40387756251366,0.3236400155673971,1.0
-1.4267675615701372,-0.4114904110358207,-1.1258453293246955,1.1509483910692588,0.0705754932775369,1.508836872138572,-0.3053056804041167,1.0
-1.423603997132066,0.4825214938931942,-0.6670434552604819,-0.6798547161859624,1.2857171962569724,1.0513727113205589,-1.0916220757092374,0.0
-1.4204404326939948,-0.4114904110358207,-0.6670434552604819,1.1996896002097155,0.2212382703252944,0.6107416473291835,0.0399430756765742,1.0
-1.4172768682559234,-1.3055023159648356,-1.355246266356802,0.966703535631678,-1.680760076264792,-1.7062846217490628,-0.3864079862040301,1.0
-1.4141133038178522,1.3765333988222093,0.9387631039642652,-0.9170053777475196,0.57238930974369,-0.1120913340499278,0.175077778585569,2.0
-1.410949739379781,-0.4114904110358207,0.4799612299000518,-1.2595820407252227,-1.627771068064268,0.253285885304719,-1.177773134320536,0.0
-1.4077861749417098,-0.4114904110358207,1.168164040996372,1.2971720184906286,-0.2120480579236756,-0.6725344401603067,0.8540813215806056,2.0
-1.4046226105036383,0.4825214938931942,-0.4376425182283752,1.6275633791832174,1.4586642006340105,-0.6240155140129419,0.0797959968047435,1.0
-1.4014590460655671,-0.4114904110358207,-0.6670434552604819,-1.6067089115182531,-1.2078366672547631,1.6048845422670293,-0.7773103581323544,0.0
-1.398295481627496,-0.4114904110358207,-0.4376425182283752,0.8224850845357068,-0.4239343071328813,1.3642702758627498,1.1805315299593298,1.0
-1.3951319171894243,-0.4114904110358207,-1.584647203388909,1.4411591030875155,0.7623402495880601,1.216733133088109,0.6417114426846734,1.0
-1.391968352751353,0.4825214938931942,-0.6670434552604819,1.2600762564707555,1.2940912274036749,-0.3190394068009332,0.3328781590095064,1.0
-1.388804788313282,-0.4114904110358207,0.250560292867945,1.631959342665822,0.5567577849365112,-1.6785595210934257,1.8004539230338996,2.0
-1.385641223875211,1.3765333988222093,0.9387631039642652,0.9225125343065492,-0.8834592663081856,-1.4478470763518738,1.529539995580414,2.0
-1.3824776594371395,0.4825214938931942,0.4799612299000518,-0.180411566829005,0.5695514436328624,-0.6438191573383969,0.0756066061740195,2.0
-1.3793140949990683,1.3765333988222093,1.397564978028479,-0.632733072539097,-0.7489397604154605,-1.6716282459295162,0.199891861552165,2.0
-1.3761505305609971,0.4825214938931942,-1.355246266356802,-0.6022698168263115,0.722447295653074,-1.6666773350981523,-0.2249553165122819,0.0
-1.372986966122926,-0.4114904110358207,-1.584647203388909,0.7987314572963705,1.5445212810853426,1.4504161243284792,-0.8868790361666745,1.0
-1.3698234016848545,1.3765333988222093,1.397564978028479,0.873077225668839,0.7327985285983042,0.7216420499517318,1.889935010095261,2.0
-1.3666598372467833,0.4825214938931942,0.4799612299000518,-1.0200405920064597,1.226470925894052,-0.65570134333367,-0.4472078604858195,0.0
-1.363496272808712,-1.3055023159648356,1.168164040996372,1.2974805071560749,-1.7769218672660938,-1.2666437399239596,0.6612619322947187,2.0
-1.360332708370641,-0.4114904110358207,0.7093621669321586,0.7658002922600178,0.7194698623564693,0.0473279947199855,0.4234334487966945,2.0
-1.3571691439325697,0.4825214938931942,0.250560292867945,0.2376676970165889,1.110304504931183,-1.7072748039153354,0.0410172784024008,2.0
-1.3540055794944983,-1.3055023159648356,0.4799612299000518,-0.0789187958972947,-1.6427512793378138,1.5256699689652091,-0.7442249141768931,0.0
-1.350842015056427,0.4825214938931942,0.250560292867945,0.1698773127848461,1.256896572393738,-0.2883437596464776,1.3837706856857352,2.0
-1.3476784506183557,-1.3055023159648356,1.6269659150605855,-1.1627165997752014,-0.8886232521819861,-0.3319117749624793,0.1168559908457636,2.0
-1.3445148861802845,-0.4114904110358207,0.250560292867945,-1.008395144885876,0.5370555505441309,-0.3725092437796619,0.0864560537048689,0.0
-1.3413513217422133,1.3765333988222093,-0.4376425182283752,-1.3990189175067822,1.0083041533248198,-1.4854739986702383,-0.675905620814317,0.0
-1.338187757304142,-1.3055023159648356,1.6269659150605855,-1.1820742635319332,0.5278906386780173,0.4859786943788166,0.0419840608556448,2.0
-1.3350241928660709,0.4825214938931942,0.0211593558358383,-0.1408478954855648,-1.462267646928744,0.8147191735813705,-0.2638414551872073,0.0
-1.3318606284279997,-0.4114904110358207,1.397564978028479,0.1252235784615483,0.29639519986695,0.6166827403268196,0.5623278612460826,2.0
-1.3286970639899285,-1.3055023159648356,0.7093621669321586,-1.65336782216695,0.133334204482547,-1.2458499144322317,-0.9166344516720732,0.0
-1.325533499551857,0.4825214938931942,1.6269659150605855,1.0499183531357172,1.357105811782612,0.280020803794083,0.9288458312981416,2.0
-1.3223699351137856,0.4825214938931942,1.168164040996372,-0.6944308056282826,-0.373806426240814,0.2473447923070823,0.5977765511983627,2.0
-1.3192063706757144,0.4825214938931942,-1.584647203388909,1.4491798083891094,-0.6639666054740595,1.283075338228384,-0.8272607848832945,1.0
-1.3160428062376432,-1.3055023159648356,0.4799612299000518,1.642370835124622,0.8321005812796193,-0.412116530430572,0.9418436842806442,2.0
-1.3128792417995718,-1.3055023159648356,-0.8964443922925887,-1.0717124434686525,-0.344381011239206,-0.4388514489199366,-0.1057188139455218,0.0
-1.3097156773615006,-1.3055023159648356,-1.584647203388909,-0.1116957166009246,0.4700633013705096,0.417656124905996,-0.6819211560789463,0.0
-1.3065521129234294,1.3765333988222093,0.0211593558358383,-1.7111323247716996,0.471319406042515,0.4681554153859063,-1.0229805215289132,0.0
-1.3033885484853582,-1.3055023159648356,-1.584647203388909,0.3611402853613215,1.3142586857486502,-0.1002091480546543,0.0502554218445102,1.0
-1.3002249840472868,-1.3055023159648356,-1.1258453293246955,0.3922976405713604,0.3046761862231336,-0.1903157251854754,-1.0196504930788506,0.0
-1.2970614196092156,-1.3055023159648356,1.168164040996372,-0.8563102328210335,-0.0321692166529781,-0.0130731174226524,-0.7886969070261171,0.0
-1.2938978551711444,1.3765333988222093,-0.8964443922925887,0.2226288745761,-1.2997183978921945,1.2583207840715651,-0.7114617310391796,1.0
-1.2907342907330732,-1.3055023159648356,1.6269659150605855,-0.9326611775189004,-1.3804347536673551,-0.1279342487102916,-0.5467864531699516,0.0
-1.2875707262950018,0.4825214938931942,1.6269659150605855,-1.157240925963536,-1.245822202984111,1.5316110619628451,-0.293596870692606,0.0
-1.2844071618569306,-1.3055023159648356,1.6269659150605855,0.5456936294643481,-1.1846685144155529,0.0205930762306215,1.2511066490461418,2.0
-1.2812435974188594,0.4825214938931942,0.0211593558358383,-0.5842232298977249,0.4414055058906836,1.5632968912835732,0.3726236598650931,1.0
-1.2780800329807882,0.4825214938931942,-0.4376425182283752,0.3331449389721036,0.8011399272344485,1.1602927496105622,0.5491151677184146,1.0
-1.2749164685427168,0.4825214938931942,1.397564978028479,-0.2118002885381281,0.0649695446487714,-0.4695470960743922,0.0104025007163408,2.0
-1.2717529041046456,1.3765333988222093,0.4799612299000518,1.7008294372266253,1.1083273031326564,1.2672324235680197,1.3333905778444646,2.0
-1.2685893396665744,1.3765333988222093,0.9387631039642652,-1.196264742142446,1.674411808649751,-1.3448681310595072,-0.4520417727520395,0.0
-1.265425775228503,1.3765333988222093,-0.2082415811962684,-0.1029809118020771,1.0769014251348914,1.4801215893166622,-0.6010336908241983,1.0
-1.2622622107904318,-1.3055023159648356,1.397564978028479,0.6461838122333589,0.6402887456248704,0.4632045045545428,0.5230120414808266,2.0
-1.2590986463523606,0.4825214938931942,0.0211593558358383,-0.3425994826872017,0.0736924937599199,-1.5379536534826943,0.7386045285542387,2.0
-1.2559350819142894,1.3765333988222093,-1.355246266356802,1.667281294859381,-0.2181424917026644,0.5067725198705438,0.4987350598771439,1.0
-1.252771517476218,1.3765333988222093,1.168164040996372,0.7899395303311617,-1.4898089049223429,1.650432921915576,0.7297960662024601,2.0
-1.2496079530381468,-1.3055023159648356,0.4799612299000518,0.5646656823892725,-0.3908103617081461,-1.4844838165039655,0.8854480411747442,2.0
-1.2464443886000756,1.3765333988222093,1.397564978028479,0.9120239196813876,1.3913462946935733,0.1958553196608987,1.7758546806124689,2.0
-1.2432808241620044,-1.3055023159648356,0.7093621669321586,1.5907761058287906,1.0350545305990086,0.8652184640612814,2.16944255935536,2.0
-1.240117259723933,-0.4114904110358207,0.0211593558358383,1.4352206962776812,-1.0304235129328168,1.0820683584750146,0.4452397641309759,1.0
-1.2369536952858615,1.3765333988222093,-1.1258453293246955,0.7982687242982016,-0.1561979224146958,-0.2923044883115693,0.2460825787627117,1.0
-1.2337901308477903,-0.4114904110358207,-0.2082415811962684,0.8845684284566999,1.0654103935058048,-1.0181080161894984,0.223094640430021,1.0
-1.2306265664097191,-1.3055023159648356,-1.1258453293246955,-1.2089898995920905,-1.5491482200757831,-1.5795413044661502,-1.621311439814367,0.0
-1.227463001971648,0.4825214938931942,1.6269659150605855,-1.3586069023333656,-0.4325874726511402,0.2829913502929014,-0.2098090580781259,0.0
-1.2242994375335767,1.3765333988222093,-0.2082415811962684,0.2659715320712529,1.18795038261922,-0.1566495315322014,0.3536102716179611,1.0
-1.2211358730955055,-1.3055023159648356,1.397564978028479,-1.6515940123406356,-0.3749927473199307,1.5623067091173006,-0.5261617608340795,0.0
-1.217972308657434,0.4825214938931942,0.7093621669321586,-0.0413603008792529,-1.5134655429117778,-1.5161696458246938,0.5869271036675133,2.0
-1.214808744219363,0.4825214938931942,1.6269659150605855,-0.9853356171437928,0.1087238573902934,0.649358751813821,-0.237845749222202,2.0
-1.2116451797812915,-0.4114904110358207,0.9387631039642652,-0.5145047915069451,1.2224932610993682,-1.639942416608788,0.4147324067174985,2.0
-1.2084816153432203,-1.3055023159648356,1.168164040996372,0.9770379059241168,0.2753438160120445,-1.131978965310865,0.9080062984171042,2.0
-1.205318050905149,0.4825214938931942,-1.355246266356802,1.5512124344853504,-0.9947408357688116,-0.153678985033383,1.894876342634064,1.0
-1.202154486467078,1.3765333988222093,0.4799612299000518,-1.4640329037495114,-0.4435900191300023,-0.1497182563682921,-1.3284837767540174,0.0
-1.1989909220290067,1.3765333988222093,-0.4376425182283752,0.1387199575748076,-0.2136996029553865,0.6503489339800935,-0.5221872107485209,1.0
-1.1958273575909355,-0.4114904110358207,-1.1258453293246955,1.3474556709583148,0.2368930563301023,1.4286321166704787,0.8848035195392482,1.0
-1.192663793152864,0.4825214938931942,-1.1258453293246955,-1.4290194402213987,0.8652477879019838,0.4889492408776342,-1.6359205968856096,0.0
-1.1895002287147929,-1.3055023159648356,1.6269659150605855,1.146089694588485,-1.439285583670571,1.5781496237776644,1.796801633766089,2.0
-1.1863366642767217,1.3765333988222093,0.250560292867945,-0.4736300433353597,1.319887895575045,1.3296139000432032,0.0224335712455995,1.0
-1.1831730998386505,0.4825214938931942,-0.2082415811962684,-0.5975653646782613,-1.7413322348926077,0.2998244471195384,-0.967981341966588,0.0
-1.180009535400579,0.4825214938931942,-0.6670434552604819,1.6769215656545662,-0.493089847686067,1.1632632961093805,0.3582293433390158,1.0
-1.176845970962508,-0.4114904110358207,0.9387631039642652,-1.0182667821801457,-1.6885990998660103,0.5008314268729078,-0.930276826290072,0.0
-1.173682406524437,1.3765333988222093,0.4799612299000518,0.6903748135584882,-0.4131178502350569,-1.4537881693495105,0.4980905382416479,2.0
-1.1705188420863653,1.3765333988222093,-0.2082415811962684,1.135446835630601,0.0503847737349311,0.8404639099044626,0.5924055375692293,1.0
-1.167355277648294,-1.3055023159648356,0.250560292867945,-1.5724666696537553,0.0010710347599051,-1.3973477858719632,-1.365758611340203,0.0
-1.1641917132102229,1.3765333988222093,-1.584647203388909,0.6111703487052463,-1.20637121180409,0.3325004586065392,-0.5398041354520783,1.0
-1.1610281487721517,-1.3055023159648356,-0.2082415811962684,1.5869971196770778,0.4688304578961346,0.7087696817901864,0.4751025999089572,1.0
-1.1578645843340802,1.3765333988222093,-0.4376425182283752,-1.284261133960897,-1.6280269412381954,-1.495375820332966,-0.8570162003886932,0.0
-1.154701019896009,-0.4114904110358207,0.4799612299000518,1.394962925436988,0.8741568265941699,-0.9260210747261322,1.8695251583045545,2.0
-1.1515374554579378,1.3765333988222093,1.397564978028479,0.3488007387434843,1.5187478741116014,1.4474455778296609,0.6955289992485894,2.0
-1.1483738910198666,-1.3055023159648356,0.9387631039642652,0.4245347061104599,-0.5987654685179274,0.4097346675758141,0.2439341733110583,2.0
-1.1452103265817952,-1.3055023159648356,0.250560292867945,0.4118095486608152,0.0204708735830998,-0.8725512377474032,0.5441738351796119,2.0
-1.142046762143724,-0.4114904110358207,-1.584647203388909,-0.6782351506923715,-0.4621757160361566,0.6671820308067306,-0.6072640666339929,0.0
-1.1388831977056528,1.3765333988222093,1.168164040996372,1.530235205235027,-1.76084837970395,0.3424022802692669,2.169335139082777,2.0
-1.1357196332675814,1.3765333988222093,-0.8964443922925887,1.572421030234758,-0.437891025710719,0.0126716189004397,-0.1260212454636459,1.0
-1.1325560688295102,-0.4114904110358207,0.250560292867945,0.4547665953241606,0.9781809023943194,1.6573641970794852,1.0693515478362696,2.0
-1.129392504391439,1.3765333988222093,-0.8964443922925887,1.0034908089861052,0.2952321399854636,0.6424274766499116,0.2792754429907557,1.0
-1.1262289399533678,1.3765333988222093,0.4799612299000518,0.4094958836699706,-1.430958074919128,-0.424988898592118,0.3160131762140277,2.0
-1.1230653755152964,-1.3055023159648356,-1.1258453293246955,-0.0342650615739965,1.1715512382902604,1.0464218004891954,-0.1384819970832352,1.0
-1.1199018110772252,1.3765333988222093,0.250560292867945,0.578007817169809,0.0687843810600478,1.339515721705931,0.2407115651335784,1.0
-1.116738246639154,1.3765333988222093,1.168164040996372,0.2038110659838984,1.1526631458149204,-1.2923884762470514,1.4929096826297248,2.0
-1.1135746822010828,-0.4114904110358207,-1.355246266356802,0.3581325208732239,0.2402194075911533,-1.030980384351044,0.4596340806570532,1.0
-1.1104111177630114,-0.4114904110358207,1.6269659150605855,1.004879007980612,0.1685749188915873,-0.9765203652060424,2.3148896084322907,2.0
-1.1072475533249402,0.4825214938931942,-0.8964443922925887,-0.0463732416927491,-1.4170013563412904,0.6691623951392757,-1.6473071457793724,0.0
-1.104083988886869,-1.3055023159648356,1.6269659150605855,-1.5739319908146232,-1.2003233004203604,0.3641862879272673,-0.6225177453407317,0.0
-1.1009204244487976,1.3765333988222093,-0.4376425182283752,-1.146212456173844,1.6073032534879816,0.4186463070722686,-1.8203612049100488,0.0
