id,petal_length_cm,petal_width_cm,freshness_days,species_Orchid,species_Rose,species_Sunflower,species_Tulip,color_Pink,color_Purple,color_Red,color_White,color_Yellow,is_fragrant_Yes,cluster
0.063063063063063,0.2361111111111111,0.4208754208754209,1.0,False,True,False,False,False,False,False,False,True,False,0.0
0.064064064064064,0.4521604938271606,0.6835016835016836,0.4545454545454546,False,False,False,False,False,True,False,False,False,False,2.0
0.065065065065065,0.79320987654321,0.4141414141414142,0.0909090909090909,False,False,True,False,False,False,False,False,True,True,2.0
0.066066066066066,0.7391975308641975,0.6127946127946129,0.7272727272727273,False,False,True,False,True,False,False,False,False,True,2.0
0.067067067067067,0.3796296296296296,0.4343434343434344,1.0,False,False,True,False,False,False,True,False,False,True,0.0
0.068068068068068,0.2762345679012346,0.9124579124579126,0.9090909090909092,False,False,True,False,False,False,False,False,True,False,2.0
0.069069069069069,0.1342592592592593,0.3232323232323232,0.7272727272727273,False,False,False,True,False,False,False,False,True,False,0.0
0.07007007007007,0.9629629629629628,0.5757575757575759,1.0,False,False,False,False,True,False,False,False,False,True,2.0
0.071071071071071,0.6959876543209876,0.4074074074074074,0.0909090909090909,False,False,True,False,False,False,False,False,False,True,2.0
0.072072072072072,0.8209876543209876,0.5488215488215489,1.0,False,False,False,False,False,False,False,False,True,False,2.0
0.073073073073073,0.5756172839506173,0.9932659932659932,0.9090909090909092,False,False,True,False,False,True,False,False,False,False,2.0
0.074074074074074,0.6836419753086421,0.7138047138047139,0.1818181818181818,False,False,True,False,False,False,False,False,False,True,2.0
0.075075075075075,0.2962962962962963,0.5353535353535355,0.7272727272727273,False,True,False,False,False,False,True,False,False,False,0.0
0.076076076076076,0.2453703703703703,0.2727272727272727,0.8181818181818181,False,False,False,True,False,True,False,False,False,True,0.0
0.077077077077077,0.4783950617283951,0.0538720538720538,0.3636363636363636,False,False,False,True,False,False,True,False,False,True,0.0
0.078078078078078,0.6728395061728395,0.8148148148148149,0.6363636363636365,False,False,False,False,False,False,True,False,False,False,2.0
0.079079079079079,0.4876543209876542,0.5387205387205387,0.3636363636363636,False,False,False,False,False,False,False,False,False,False,0.0
0.08008008008008,0.1728395061728395,0.5016835016835017,0.5454545454545455,True,False,False,False,False,False,False,False,False,False,0.0
0.081081081081081,0.2700617283950617,0.3434343434343435,0.2727272727272727,False,False,False,True,False,False,False,False,False,True,0.0
0.082082082082082,0.6018518518518519,0.430976430976431,0.9090909090909092,False,False,True,False,False,False,False,False,True,True,0.0
0.083083083083083,0.4398148148148149,0.3737373737373737,1.0,True,False,False,False,True,False,False,False,False,True,0.0
0.084084084084084,0.1728395061728395,0.6363636363636365,0.7272727272727273,False,True,False,False,False,False,True,False,False,True,0.0
0.085085085085085,0.6774691358024693,0.7272727272727273,0.5454545454545455,False,False,False,False,False,True,False,False,False,True,2.0
0.086086086086086,0.6003086419753086,0.6498316498316499,0.3636363636363636,False,False,True,False,False,True,False,False,False,False,2.0
0.087087087087087,0.3425925925925926,0.3299663299663299,0.7272727272727273,False,False,False,True,False,False,False,False,True,False,0.0
0.088088088088088,0.0771604938271605,0.393939393939394,0.0909090909090909,False,False,False,True,False,True,False,False,False,True,0.0
0.089089089089089,0.3919753086419753,0.5016835016835017,0.6363636363636365,False,False,False,False,True,False,False,False,False,False,0.0
0.09009009009009,0.4228395061728395,0.4444444444444445,0.7272727272727273,False,True,False,False,True,False,False,False,False,False,0.0
0.091091091091091,0.2885802469135802,0.1111111111111111,0.9090909090909092,False,False,False,True,False,True,False,False,False,True,0.0
0.092092092092092,0.2546296296296296,0.5892255892255891,0.8181818181818181,False,True,False,False,False,False,False,False,True,True,0.0
0.093093093093093,0.9614197530864198,0.7104377104377104,0.0,False,False,False,False,False,True,False,False,False,True,2.0
0.094094094094094,0.0,0.4646464646464646,0.3636363636363636,True,False,False,False,False,False,False,False,False,False,0.0
0.095095095095095,0.2391975308641974,0.2289562289562289,0.5454545454545455,True,False,False,False,False,False,False,False,True,False,0.0
0.0960960960960961,0.3148148148148147,0.5993265993265995,0.6363636363636365,False,True,False,False,False,False,False,False,True,True,0.0
0.097097097097097,0.5385802469135802,0.5589225589225588,0.0909090909090909,False,False,False,False,False,False,False,False,True,True,2.0
0.0980980980980981,0.5925925925925926,0.8552188552188553,0.5454545454545455,False,False,True,False,False,False,False,True,False,False,2.0
0.099099099099099,0.2993827160493827,0.2255892255892255,0.8181818181818181,False,False,False,True,False,False,False,False,False,False,0.0
0.1001001001001,0.2191358024691359,0.1683501683501683,0.0,True,False,False,False,True,False,False,False,False,True,0.0
0.1011011011011011,0.3333333333333333,0.1986531986531987,1.0,False,True,False,False,False,False,True,False,False,True,0.0
0.102102102102102,0.2438271604938271,0.3063973063973064,0.2727272727272727,False,True,False,False,False,False,True,False,False,True,0.0
0.1031031031031031,0.4429012345679012,0.2356902356902356,0.7272727272727273,False,False,False,True,False,True,False,False,False,False,0.0
0.1041041041041041,0.0987654320987654,0.3333333333333333,0.1818181818181818,False,False,False,True,False,False,False,True,False,False,0.0
0.1051051051051051,0.2870370370370371,0.4242424242424242,0.5454545454545455,True,False,False,False,False,False,False,False,False,True,0.0
0.1061061061061061,0.3842592592592593,0.5218855218855218,0.9090909090909092,False,False,False,False,False,False,False,False,True,True,0.0
0.1071071071071071,0.9027777777777776,0.723905723905724,0.3636363636363636,False,False,False,False,False,False,False,True,False,True,2.0
0.1081081081081081,0.4552469135802469,0.2457912457912457,0.2727272727272727,True,False,False,False,False,True,False,False,False,True,0.0
0.1091091091091091,0.4845679012345679,0.65993265993266,0.5454545454545455,False,True,False,False,False,True,False,False,False,True,2.0
0.1101101101101101,0.4598765432098766,0.4713804713804714,0.0,False,True,False,False,False,False,False,False,False,True,0.0
0.1111111111111111,0.7685185185185185,0.6835016835016836,0.6363636363636365,False,False,False,False,False,True,False,False,False,False,2.0
0.1121121121121121,0.5138888888888888,0.5252525252525253,0.2727272727272727,False,True,False,False,False,False,False,True,False,False,0.0
0.1131131131131131,0.2993827160493827,0.5185185185185184,0.7272727272727273,False,False,True,False,False,True,False,False,False,False,0.0
0.1141141141141141,0.4382716049382715,0.2693602693602694,0.4545454545454546,True,False,False,False,False,False,False,True,False,False,0.0
0.1151151151151151,0.4845679012345679,0.3468013468013468,0.1818181818181818,False,True,False,False,True,False,False,False,False,False,0.0
0.1161161161161161,0.257716049382716,0.5117845117845117,0.2727272727272727,False,True,False,False,False,False,False,True,False,False,0.0
0.1171171171171171,0.3302469135802469,0.3198653198653198,0.8181818181818181,False,True,False,False,False,False,False,True,False,True,0.0
0.1181181181181181,0.2407407407407408,0.5555555555555556,0.0,False,True,False,False,False,False,False,False,True,True,0.0
0.1191191191191191,0.6219135802469137,0.4074074074074074,0.6363636363636365,False,False,True,False,False,False,False,False,False,True,0.0
0.1201201201201201,0.4290123456790123,0.2222222222222222,0.7272727272727273,True,False,False,False,False,False,False,False,False,False,0.0
0.1211211211211211,0.6095679012345679,0.824915824915825,0.9090909090909092,False,False,True,False,True,False,False,False,False,True,2.0
0.1221221221221221,0.3503086419753086,0.4915824915824916,0.4545454545454546,False,False,True,False,True,False,False,False,False,True,0.0
0.1231231231231231,0.2978395061728396,0.505050505050505,0.9090909090909092,True,False,False,False,False,False,False,False,False,True,0.0
0.1241241241241241,0.929012345679012,0.7104377104377104,0.1818181818181818,False,False,False,False,False,False,False,False,False,True,2.0
0.1251251251251251,0.3873456790123456,0.1447811447811448,0.2727272727272727,True,False,False,False,False,False,False,False,False,False,0.0
0.1261261261261261,0.3796296296296296,0.3636363636363637,0.1818181818181818,True,False,False,False,False,False,False,False,True,True,0.0
0.1271271271271271,0.1759259259259259,0.2794612794612795,0.3636363636363636,False,True,False,False,False,True,False,False,False,False,0.0
0.1281281281281281,0.1481481481481482,0.1885521885521885,0.5454545454545455,False,False,False,True,False,False,False,False,False,False,0.0
0.1291291291291291,0.6157407407407408,0.6363636363636365,0.5454545454545455,False,False,True,False,False,False,True,False,False,True,2.0
0.1301301301301301,0.3194444444444444,0.1717171717171717,0.2727272727272727,False,False,False,True,True,False,False,False,False,False,0.0
0.1311311311311311,0.6635802469135802,0.5286195286195288,0.0909090909090909,False,False,False,False,True,False,False,False,False,True,2.0
0.1321321321321321,0.2530864197530865,0.5925925925925926,0.5454545454545455,False,True,False,False,False,False,False,True,False,True,0.0
0.1331331331331331,0.558641975308642,0.7575757575757576,0.3636363636363636,False,False,True,False,False,False,False,True,False,False,2.0
0.1341341341341341,0.3564814814814815,0.0437710437710437,1.0,False,False,False,True,False,False,False,True,False,True,0.0
0.1351351351351351,0.4382716049382715,0.2996632996632996,0.6363636363636365,True,False,False,False,True,False,False,False,False,True,0.0
0.1361361361361361,0.4768518518518518,0.468013468013468,0.0909090909090909,False,True,False,False,False,True,False,False,False,False,0.0
0.1371371371371371,0.6743827160493826,0.6161616161616161,0.6363636363636365,False,False,False,False,False,False,False,False,False,False,2.0
0.1381381381381381,0.1419753086419753,0.1582491582491582,0.5454545454545455,True,False,False,False,False,False,False,False,False,False,0.0
0.1391391391391391,0.7376543209876544,0.7542087542087543,0.7272727272727273,False,False,False,False,True,False,False,False,False,True,2.0
0.1401401401401401,0.0740740740740741,0.1683501683501683,0.3636363636363636,True,False,False,False,False,False,True,False,False,True,0.0
0.1411411411411411,0.5493827160493827,0.2760942760942761,0.3636363636363636,False,False,False,True,False,False,False,False,True,False,0.0
0.1421421421421421,0.4104938271604939,0.2255892255892255,0.7272727272727273,False,False,False,True,False,False,False,False,True,True,0.0
0.1431431431431431,0.0555555555555555,0.1683501683501683,0.3636363636363636,True,False,False,False,False,False,False,True,False,True,0.0
0.1441441441441441,0.3179012345679013,0.1818181818181818,0.0,False,True,False,False,False,False,True,False,False,True,0.0
0.1451451451451451,0.3148148148148147,0.494949494949495,0.9090909090909092,True,False,False,False,False,False,False,True,False,False,0.0
0.1461461461461461,0.3287037037037037,0.4579124579124579,0.0909090909090909,False,True,False,False,True,False,False,False,False,False,0.0
0.1471471471471471,0.7592592592592592,0.7508417508417509,0.0909090909090909,False,False,True,False,True,False,False,False,False,False,2.0
0.1481481481481481,0.5848765432098765,0.0875420875420875,0.0909090909090909,False,False,False,True,False,False,False,False,False,False,0.0
0.1491491491491491,0.1944444444444444,0.2222222222222222,0.5454545454545455,False,True,False,False,True,False,False,False,False,False,0.0
0.1501501501501501,0.6929012345679012,0.9595959595959596,0.1818181818181818,False,False,True,False,False,False,False,True,False,False,2.0
0.1511511511511511,0.7283950617283951,0.5252525252525253,0.0,False,False,False,False,False,True,False,False,False,False,2.0
0.1521521521521521,0.3348765432098765,0.393939393939394,0.6363636363636365,True,False,False,False,False,True,False,False,False,True,0.0
0.1531531531531531,0.6496913580246914,0.5454545454545454,0.7272727272727273,False,False,True,False,False,False,False,False,False,False,2.0
0.1541541541541541,0.3441358024691359,0.2087542087542087,0.6363636363636365,False,False,False,True,False,False,False,True,False,False,0.0
0.1551551551551551,0.2654320987654321,0.1750841750841751,0.5454545454545455,False,False,False,True,False,False,False,False,True,False,0.0
0.1561561561561561,0.6296296296296297,0.6094276094276094,0.5454545454545455,False,False,True,False,False,False,False,False,False,False,2.0
0.1571571571571571,0.3256172839506173,0.3164983164983165,0.0,True,False,False,False,False,True,False,False,False,True,0.0
0.1581581581581581,0.0817901234567901,0.1683501683501683,0.7272727272727273,False,False,False,True,True,False,False,False,False,False,0.0
0.1591591591591591,0.5154320987654321,0.6094276094276094,1.0,False,False,True,False,False,False,False,False,True,True,2.0
0.1601601601601601,0.4459876543209877,0.5218855218855218,0.5454545454545455,False,False,False,False,False,False,False,False,False,False,0.0
0.1611611611611611,0.7669753086419754,0.65993265993266,0.7272727272727273,False,False,False,False,False,True,False,False,False,False,2.0
0.1621621621621621,0.2469135802469136,0.4377104377104377,0.2727272727272727,True,False,False,False,False,False,False,True,False,False,0.0
0.1631631631631631,0.2993827160493827,0.2861952861952861,0.9090909090909092,False,False,False,True,False,False,False,True,False,False,0.0
0.1641641641641641,0.2006172839506173,0.1885521885521885,1.0,True,False,False,False,True,False,False,False,False,False,0.0
0.1651651651651651,0.7283950617283951,0.6801346801346801,0.9090909090909092,False,False,False,False,False,False,True,False,False,False,2.0
0.1661661661661661,0.8657407407407406,0.7306397306397308,1.0,False,False,False,False,False,False,True,False,False,False,2.0
0.1671671671671671,0.7885802469135802,0.8451178451178452,0.0,False,False,True,False,False,False,False,False,False,True,2.0
0.1681681681681681,0.2854938271604939,0.7508417508417509,0.0909090909090909,False,False,True,False,False,False,False,True,False,False,0.0
0.1691691691691691,0.9228395061728396,0.7003367003367003,0.2727272727272727,False,False,False,False,True,False,False,False,False,False,2.0
0.1701701701701701,0.2037037037037037,0.5521885521885521,0.1818181818181818,False,True,False,False,False,False,False,False,False,False,0.0
0.1711711711711711,0.2561728395061728,0.0101010101010101,0.1818181818181818,False,False,False,True,False,False,False,False,True,False,0.0
0.1721721721721721,0.3348765432098765,0.9191919191919192,0.4545454545454546,False,False,True,False,False,False,False,False,False,True,2.0
0.1731731731731731,0.7222222222222222,0.7676767676767677,0.2727272727272727,False,False,False,False,False,False,False,True,False,False,2.0
0.1741741741741741,0.4660493827160494,0.0942760942760942,0.4545454545454546,False,False,False,True,True,False,False,False,False,True,0.0
0.1751751751751751,0.5123456790123457,0.6868686868686869,0.7272727272727273,False,False,True,False,True,False,False,False,False,True,2.0
0.1761761761761761,0.3333333333333333,0.5084175084175084,0.2727272727272727,True,False,False,False,False,False,False,False,False,True,0.0
0.1771771771771771,0.6666666666666666,0.8181818181818181,0.2727272727272727,False,False,False,False,False,False,True,False,False,True,2.0
0.1781781781781781,0.4537037037037037,0.4478114478114478,0.7272727272727273,True,False,False,False,False,True,False,False,False,False,0.0
0.1791791791791791,0.7700617283950618,0.7946127946127948,0.6363636363636365,False,False,False,False,False,True,False,False,False,True,2.0
0.1801801801801801,0.257716049382716,0.164983164983165,0.6363636363636365,False,True,False,False,True,False,False,False,False,True,0.0
0.1811811811811811,0.2916666666666667,0.4781144781144781,0.0,False,False,True,False,False,True,False,False,False,True,0.0
0.1821821821821821,0.1790123456790123,0.0033670033670033,0.0,False,False,False,True,True,False,False,False,False,False,0.0
0.1831831831831832,0.3395061728395062,0.2121212121212121,0.0909090909090909,False,False,False,True,False,False,False,False,True,True,0.0
0.1841841841841841,0.618827160493827,0.367003367003367,0.8181818181818181,False,False,True,False,False,False,True,False,False,False,0.0
0.1851851851851851,0.4398148148148149,0.8215488215488218,0.0909090909090909,False,False,True,False,False,False,False,False,True,True,2.0
0.1861861861861861,0.1311728395061728,0.2087542087542087,0.6363636363636365,False,False,False,True,False,False,False,True,False,False,0.0
0.1871871871871872,0.3734567901234568,0.2323232323232323,0.1818181818181818,True,False,False,False,False,True,False,False,False,True,0.0
0.1881881881881882,0.2654320987654321,0.3131313131313131,0.6363636363636365,False,True,False,False,False,False,False,True,False,False,0.0
0.1891891891891891,0.4413580246913581,0.1952861952861953,1.0,True,False,False,False,False,False,False,True,False,True,0.0
0.1901901901901901,0.257716049382716,0.3535353535353535,0.5454545454545455,False,True,False,False,False,False,False,False,True,False,0.0
0.1911911911911911,0.4398148148148149,0.4781144781144781,0.2727272727272727,True,False,False,False,True,False,False,False,False,True,0.0
0.1921921921921922,0.5061728395061729,0.7676767676767677,0.5454545454545455,False,False,False,False,False,False,False,True,False,True,2.0
0.1931931931931932,0.058641975308642,0.2289562289562289,0.7272727272727273,True,False,False,False,False,False,False,True,False,False,0.0
0.1941941941941941,0.3626543209876544,0.1245791245791245,0.0909090909090909,True,False,False,False,True,False,False,False,False,False,0.0
0.1951951951951951,0.5216049382716049,0.0303030303030303,0.0909090909090909,False,False,False,True,False,False,False,False,True,False,0.0
0.1961961961961962,0.0895061728395061,0.0067340067340067,0.3636363636363636,False,False,False,True,True,False,False,False,False,True,0.0
0.1971971971971972,0.7376543209876544,0.797979797979798,0.5454545454545455,False,False,False,False,True,False,False,False,False,True,2.0
0.1981981981981982,0.5848765432098765,0.1178451178451178,0.7272727272727273,False,False,False,True,False,True,False,False,False,False,0.0
0.1991991991991991,0.5216049382716049,0.4983164983164982,0.1818181818181818,False,True,False,False,False,False,False,True,False,False,0.0
0.2002002002002001,0.6944444444444443,0.5622895622895623,0.5454545454545455,False,False,False,False,False,False,False,True,False,False,2.0
0.2012012012012012,0.5046296296296297,0.5286195286195288,1.0,False,True,False,False,False,False,True,False,False,False,0.0
0.2022022022022022,0.7037037037037038,0.7037037037037037,0.7272727272727273,False,False,False,False,False,True,False,False,False,False,2.0
0.2032032032032032,0.3117283950617284,0.8821548821548821,0.2727272727272727,False,False,True,False,False,False,False,False,False,True,2.0
0.2042042042042042,0.4552469135802469,0.2929292929292929,0.0909090909090909,False,False,False,True,True,False,False,False,False,True,0.0
0.2052052052052052,0.54320987654321,0.3063973063973064,0.5454545454545455,False,False,False,True,False,True,False,False,False,True,0.0
0.2062062062062062,0.0617283950617284,0.430976430976431,0.0,True,False,False,False,True,False,False,False,False,True,0.0
0.2072072072072072,0.1234567901234567,0.0505050505050505,1.0,False,False,False,True,False,True,False,False,False,True,0.0
0.2082082082082082,0.3549382716049382,0.3367003367003368,0.2727272727272727,False,False,True,False,False,False,True,False,False,False,0.0
0.2092092092092092,0.0169753086419753,0.4579124579124579,0.4545454545454546,True,False,False,False,False,False,True,False,False,False,0.0
0.2102102102102102,0.2592592592592593,0.2457912457912457,0.4545454545454546,False,True,False,False,False,False,False,True,False,True,0.0
0.2112112112112112,0.2962962962962963,0.5723905723905724,0.6363636363636365,False,False,True,False,False,False,True,False,False,False,0.0
0.2122122122122122,0.294753086419753,0.9528619528619529,0.2727272727272727,False,False,True,False,False,True,False,False,False,False,2.0
0.2132132132132132,0.3348765432098765,0.494949494949495,0.5454545454545455,True,False,False,False,True,False,False,False,False,True,0.0
0.2142142142142142,0.6929012345679012,0.7306397306397308,0.0,False,False,False,False,False,False,False,False,False,False,2.0
0.2152152152152152,0.4845679012345679,0.2154882154882154,0.0909090909090909,False,False,False,True,False,False,False,True,False,True,0.0
0.2162162162162162,0.3364197530864198,0.6127946127946129,0.9090909090909092,False,True,False,False,False,False,False,False,True,False,0.0
0.2172172172172172,0.4861111111111111,0.5420875420875422,0.2727272727272727,False,False,False,False,False,False,False,False,False,False,0.0
0.2182182182182182,0.228395061728395,0.356902356902357,0.7272727272727273,False,True,False,False,False,False,False,True,False,False,0.0
0.2192192192192192,0.199074074074074,0.1885521885521885,0.7272727272727273,True,False,False,False,False,False,True,False,False,True,0.0
0.2202202202202202,0.2716049382716049,0.1750841750841751,0.2727272727272727,False,False,False,True,False,False,False,False,False,True,0.0
0.2212212212212212,0.3703703703703704,0.4511784511784513,0.7272727272727273,True,False,False,False,False,False,True,False,False,False,0.0
0.2222222222222222,0.7623456790123456,0.6026936026936027,0.0909090909090909,False,False,True,False,False,False,True,False,False,True,2.0
0.2232232232232232,0.8055555555555557,0.7138047138047139,0.9090909090909092,False,False,False,False,True,False,False,False,False,False,2.0
0.2242242242242242,0.2777777777777778,0.1582491582491582,0.7272727272727273,True,False,False,False,False,False,False,True,False,True,0.0
0.2252252252252252,0.228395061728395,0.2491582491582492,0.1818181818181818,False,False,False,True,False,False,False,True,False,True,0.0
0.2262262262262262,0.2114197530864198,0.393939393939394,0.6363636363636365,False,True,False,False,False,False,False,False,False,True,0.0
0.2272272272272272,0.5570987654320988,0.0235690235690235,0.1818181818181818,False,False,False,True,False,False,False,False,True,True,0.0
0.2282282282282282,0.6126543209876544,0.7205387205387206,0.6363636363636365,False,False,False,False,True,False,False,False,False,True,2.0
0.2292292292292292,0.3132716049382716,0.6397306397306399,1.0,False,True,False,False,False,True,False,False,False,True,0.0
0.2302302302302302,0.1913580246913581,0.3872053872053871,0.6363636363636365,True,False,False,False,False,False,True,False,False,True,0.0
0.2312312312312312,0.4259259259259258,0.494949494949495,0.9090909090909092,False,True,False,False,True,False,False,False,False,True,0.0
0.2322322322322322,0.6651234567901235,0.5353535353535355,0.7272727272727273,False,False,False,False,False,True,False,False,False,True,2.0
0.2332332332332332,0.3194444444444444,0.4444444444444445,0.7272727272727273,False,True,False,False,False,True,False,False,False,False,0.0
0.2342342342342342,0.5864197530864197,0.138047138047138,0.6363636363636365,False,False,False,True,False,False,False,False,False,True,0.0
0.2352352352352352,0.8271604938271605,0.8956228956228958,1.0,False,False,True,False,False,False,False,True,False,False,2.0
