id,petal_length_cm,petal_width_cm,freshness_days,species_Orchid,species_Rose,species_Sunflower,species_Tulip,color_Pink,color_Purple,color_Red,color_White,color_Yellow,is_fragrant_Yes
-1.6367888315472092,-0.22756573047915155,-1.5622874973576315,0.13264343289381447,True,False,False,False,False,False,False,True,False,False
-1.6333247282000194,-1.9011533905137004,-1.338444832177583,0.9902518352245107,True,False,False,False,True,False,False,False,False,True
-1.6298606248528296,0.6865787897077866,1.064133107421606,0.9902518352245107,False,False,False,False,False,False,False,True,False,False
-1.6263965215056397,-0.45258592006362885,0.586602088370835,-1.5825733717675778,False,True,False,False,False,True,False,False,False,False
-1.62293241815845,2.5500272347042374,1.243207239565645,0.13264343289381447,False,False,False,False,False,False,True,False,False,False
-1.61946831481126,-1.078423322345456,-0.9056823461628223,-1.0108344368804472,False,False,False,True,False,False,True,False,False,True
-1.6160042114640703,1.5585320243476357,0.7656762205148742,0.9902518352245107,False,False,False,False,False,False,False,False,True,False
-1.6125401081168802,0.20841088684077297,0.6612163100975184,1.5619907701116413,False,False,False,False,False,True,False,False,False,True
-1.6090760047696904,-1.9011533905137004,0.13891675801073802,1.5619907701116413,True,False,False,False,True,False,False,False,False,True
-1.6056119014225005,0.11699643482207922,-0.5176883931840712,1.5619907701116413,True,False,False,False,True,False,False,False,False,True
-1.6021477980753107,-0.8323074899874341,0.6910619987881915,1.5619907701116413,False,True,False,False,False,False,False,True,False,False
-1.5986836947281209,0.40530355272719004,2.2131921220125226,-1.2967039043240125,False,False,True,False,False,False,False,False,True,True
-1.595219591380931,-1.1628058934396346,-0.2341543506226764,-1.5825733717675778,False,False,False,True,False,False,False,True,False,False
-1.5917554880337412,-1.2471884645338136,-1.338444832177583,-1.2967039043240125,False,False,False,True,False,False,False,True,False,False
-1.5882913846865512,1.108491645178681,1.243207239565645,-0.15322603454975092,False,False,False,False,False,False,False,False,True,False
-1.5848272813393613,0.26466593423689233,0.3179908901547771,-1.2967039043240125,False,False,False,False,False,False,False,False,True,False
-1.5813631779921715,-0.5932235385539272,-0.8012224357454661,-0.15322603454975092,False,True,False,False,False,False,False,False,False,True
-1.5778990746449817,-1.296411631005418,-1.7115159408109974,-1.2967039043240125,False,False,False,True,False,True,False,False,False,True
-1.5744349712977919,0.06074138742595988,-0.9355280348534954,0.7043823677809452,True,False,False,False,False,True,False,False,False,False
-1.570970867950602,2.479708425459089,0.5716792440254989,-1.5825733717675778,False,False,False,False,False,False,True,False,False,False
-1.5675067646034122,2.5500272347042374,1.5267412821270399,0.41851290033737987,False,False,False,False,False,False,False,False,False,True
-1.5640426612562222,-0.5229047293087777,0.8701361309322306,-0.15322603454975092,False,True,False,False,False,True,False,False,False,False
-1.5605785579090323,1.8187116185546874,0.5418335553348257,-0.4390955019933163,False,False,False,False,False,True,False,False,False,False
-1.5571144545618425,-0.0025455408946748353,1.1536701734936254,1.276121302668076,False,False,False,False,False,True,False,False,False,False
-1.5536503512146527,-0.8885625373835534,0.019534003248045315,0.41851290033737987,False,True,False,False,True,False,False,False,False,True
-1.5501862478674628,-1.7675476529479173,-0.4579970158027249,-0.4390955019933163,True,False,False,False,False,False,False,True,False,False
-1.546722144520273,-0.48071344376168856,0.39260511188145975,1.5619907701116413,False,True,False,False,False,False,False,False,True,True
-1.5432580411730832,0.8201845272735703,-1.189216388724217,-1.2967039043240125,False,False,False,True,False,False,False,False,False,True
-1.5397939378258931,-0.8815306564590386,-1.2936762991415733,-0.7249649694368817,False,True,False,False,False,False,False,False,False,False
-1.5363298344787033,-0.14318315938497253,1.8998123907604543,0.13264343289381447,False,False,True,False,False,False,False,True,False,False
-1.5328657311315135,-0.24162949232818168,-0.711685369673447,-1.5825733717675778,False,True,False,False,True,False,False,False,False,True
-1.5294016277843236,0.3701441481046156,0.6761391544428547,-1.5825733717675778,False,True,False,False,True,False,False,False,False,True
-1.5259375244371338,2.254688235874611,1.243207239565645,1.5619907701116413,False,False,False,False,False,False,False,False,False,False
-1.522473421089944,0.3912397908781605,2.287806343739205,-0.7249649694368817,False,False,True,False,True,False,False,False,False,True
-1.5190093177427542,-0.5440003720823227,-0.29384572800402275,1.5619907701116413,False,False,True,False,False,False,False,False,True,False
-1.515545214395564,0.3701441481046156,0.3478365788454503,0.7043823677809452,False,False,True,False,False,False,False,False,False,False
-1.5120811110483743,-0.8955944183080682,-0.18938581758666662,1.5619907701116413,False,True,False,False,False,False,False,False,True,False
-1.5086170077011845,0.08886891112401955,0.9745960413495864,-0.15322603454975092,False,False,False,False,False,True,False,False,False,False
-1.5051529043539946,1.6429145954418147,-0.21923150627733978,-1.2967039043240125,False,False,True,False,False,False,False,False,True,True
-1.5016888010068048,1.3967987630837926,0.6612163100975184,0.7043823677809452,False,False,True,False,True,False,False,False,False,True
-1.498224697659615,-0.24162949232818168,-0.12969444020532025,1.5619907701116413,False,False,True,False,False,False,True,False,False,True
-1.4947605943124251,-0.7127655142706806,1.9893494568324739,1.276121302668076,False,False,True,False,False,False,False,False,True,False
-1.491296490965235,-1.3596985593260524,-0.6221483036014274,0.7043823677809452,False,False,False,True,False,False,False,False,True,False
-1.4878323876180453,2.4164214971384546,0.4970650222988162,1.5619907701116413,False,False,False,False,True,False,False,False,False,True
-1.4843682842708554,1.1999060971973747,-0.24907719496801298,-1.2967039043240125,False,False,True,False,False,False,False,False,False,True
-1.4809041809236656,1.769488452083083,0.3776822675361235,1.5619907701116413,False,False,False,False,False,False,False,False,True,False
-1.4774400775764758,0.6514193850852122,2.3474977211205514,1.276121302668076,False,False,True,False,False,True,False,False,False,False
-1.473975974229286,1.1436510498012562,1.1089016404576153,-1.0108344368804472,False,False,True,False,False,False,False,False,False,True
-1.470511870882096,-0.6213510622519869,0.3179908901547771,0.7043823677809452,False,True,False,False,False,False,True,False,False,False
-1.467047767534906,-0.853403132760979,-0.845990968781476,0.9902518352245107,False,False,False,True,False,True,False,False,False,True
-1.4635836641877162,0.20841088684077297,-1.8159758512283537,-0.4390955019933163,False,False,False,True,False,False,True,False,False,True
-1.4601195608405264,1.0944278833296515,1.5565869708177131,0.41851290033737987,False,False,False,False,False,False,True,False,False,False
-1.4566554574933366,0.25060217238786214,0.33291373450011336,-0.4390955019933163,False,False,False,False,False,False,False,False,False,False
-1.4531913541461468,-1.1839015362131795,0.16876244670141122,0.13264343289381447,True,False,False,False,False,False,False,False,False,False
-1.449727250798957,-0.7408930379687403,-0.5326112375294079,-0.7249649694368817,False,False,False,True,False,False,False,False,False,True
-1.4462631474517669,0.7709613608019656,-0.14461728455065684,1.276121302668076,False,False,True,False,False,False,False,False,True,True
-1.442799044104577,0.03261386372790022,-0.3983056384213789,1.5619907701116413,True,False,False,False,True,False,False,False,False,True
-1.4393349407573872,-1.1839015362131795,0.7656762205148742,0.7043823677809452,False,True,False,False,False,False,True,False,False,True
-1.4358708374101974,1.1155235261031964,1.1685930178389619,0.13264343289381447,False,False,False,False,False,True,False,False,False,True
-1.4324067340630076,0.763929479877451,0.8253675978962205,-0.4390955019933163,False,False,True,False,False,True,False,False,False,False
-1.4289426307158177,-0.41039463451653907,-0.5923026149107542,0.7043823677809452,False,False,False,True,False,False,False,False,True,False
-1.425478527368628,-1.6198781535331042,-0.30876857234935934,-1.2967039043240125,False,False,False,True,False,True,False,False,False,True
-1.4220144240214379,-0.18537444493206234,0.16876244670141122,0.41851290033737987,False,False,False,False,True,False,False,False,False,False
-1.418550320674248,-0.04473682644176402,-0.08492590716931048,0.7043823677809452,False,True,False,False,True,False,False,False,False,False
-1.4150862173270582,-0.6565104668745613,-1.5622874973576315,1.276121302668076,False,False,False,True,False,True,False,False,False,True
-1.4116221139798684,-0.8112118472138892,0.5567563996801619,0.9902518352245107,False,True,False,False,False,False,False,False,True,True
-1.4081580106326785,2.40938961621394,1.093978796112279,-1.5825733717675778,False,False,False,False,False,True,False,False,False,True
-1.4046939072854887,-1.9714721997588496,0.004611158902708726,-0.4390955019933163,True,False,False,False,False,False,False,False,False,False
-1.4012298039382989,-0.8815306564590386,-1.0399879452708516,0.13264343289381447,True,False,False,False,False,False,False,False,True,False
-1.3977657005911088,-0.5369684911578079,0.601524932716172,0.41851290033737987,False,True,False,False,False,False,False,False,True,True
-1.394301597243919,0.48265424289685427,0.4224508005721329,-1.2967039043240125,False,False,False,False,False,False,False,False,True,True
-1.3908374938967292,0.7287700752548759,1.7356611029617515,0.13264343289381447,False,False,True,False,False,False,False,True,False,False
-1.3873733905495393,-0.6072873004029568,-1.0549107896161882,0.9902518352245107,False,False,False,True,False,False,False,False,False,False
-1.3839092872023495,-0.9729451084777321,-1.30859914348691,-1.5825733717675778,True,False,False,False,True,False,False,False,False,True
-1.3804451838551597,-0.45258592006362885,-1.1742935443788804,1.5619907701116413,False,True,False,False,False,False,True,False,False,True
-1.3769810805079699,-0.8604350136854937,-0.6967625253281103,-0.7249649694368817,False,True,False,False,False,False,True,False,False,True
-1.3735169771607798,0.046677625576929734,-1.0101422565801783,0.7043823677809452,False,False,False,True,False,True,False,False,False,False
-1.37005287381359,-1.5214318205898953,-0.5773797705654177,-1.0108344368804472,False,False,False,True,False,False,False,True,False,False
-1.3665887704664001,-0.6635423477990761,-0.17446297324133003,0.13264343289381447,True,False,False,False,False,False,False,False,False,True
-1.3631246671192103,-0.22053384955463678,0.2582995127734308,1.276121302668076,False,False,False,False,False,False,False,False,True,True
-1.3596605637720205,2.142178141082373,1.1536701734936254,-0.4390955019933163,False,False,False,False,False,False,False,True,False,True
-1.3561964604248307,0.10293267297304907,-0.9653737235441686,-0.7249649694368817,True,False,False,False,False,True,False,False,False,True
-1.3527323570776408,0.23653841053883265,0.8701361309322306,0.13264343289381447,False,True,False,False,False,True,False,False,False,True
-1.3492682537304508,0.12402831574659398,0.034456847593381905,-1.5825733717675778,False,True,False,False,False,False,False,False,False,True
-1.345804150383261,1.5304045006495761,0.9745960413495864,0.41851290033737987,False,False,False,False,False,True,False,False,False,False
-1.3423400470360711,0.3701441481046156,0.273222357118767,-0.7249649694368817,False,True,False,False,False,False,False,True,False,False
-1.3388759436888813,-0.6072873004029568,0.24337666842809383,0.7043823677809452,False,False,True,False,False,True,False,False,False,False
-1.3354118403416915,0.02558198280338483,-0.8609138131268125,-0.15322603454975092,True,False,False,False,False,False,False,True,False,False
-1.3319477369945016,0.23653841053883265,-0.5176883931840712,-1.0108344368804472,False,True,False,False,True,False,False,False,False,False
-1.3284836336473116,-0.7971480853648596,0.21353097973742066,-0.7249649694368817,False,True,False,False,False,False,False,True,False,False
-1.3250195303001218,-0.4666496819126584,-0.637071147946764,0.9902518352245107,False,True,False,False,False,False,False,True,False,True
-1.321555426952932,-0.8744987755345233,0.40752795622679666,-1.5825733717675778,False,True,False,False,False,False,False,False,True,True
-1.318091323605742,0.8623758128206594,-0.24907719496801298,0.41851290033737987,False,False,True,False,False,False,False,False,False,True
-1.3146272202585523,-0.016609302743704358,-1.0698336339615249,0.7043823677809452,True,False,False,False,False,False,False,False,False,False
-1.3111631169113624,0.8061207654245401,1.6013555038537226,1.276121302668076,False,False,True,False,True,False,False,False,False,True
-1.3076990135641726,-0.37523522989396463,0.12399391366540144,-0.15322603454975092,False,False,True,False,True,False,False,False,False,True
-1.3042349102169826,-0.6143191813274714,0.18368529104674747,1.276121302668076,True,False,False,False,False,False,False,False,False,True
-1.3007708068697927,2.2617201167991263,1.093978796112279,-1.0108344368804472,False,False,False,False,False,False,False,False,False,True
-1.297306703522603,-0.20647008770560726,-1.413059053904266,-0.7249649694368817,True,False,False,False,False,False,False,False,False,False
-1.293842600175413,-0.24162949232818168,-0.4430741714573883,-1.0108344368804472,True,False,False,False,False,False,False,False,True,True
-1.2903784968282233,-1.1698377743641497,-0.8161452800908028,-0.4390955019933163,False,True,False,False,False,True,False,False,False,False
-1.2869143934810334,-1.296411631005418,-1.2190620774148904,0.13264343289381447,False,False,False,True,False,False,False,False,False,False
-1.2834502901338436,0.8342482891225997,0.7656762205148742,0.13264343289381447,False,False,True,False,False,False,True,False,False,True
-1.2799861867866535,-0.515872848384263,-1.2936762991415733,-0.7249649694368817,False,False,False,True,True,False,False,False,False,False
-1.2765220834394637,1.0522365977825616,0.28814520146410394,-1.2967039043240125,False,False,False,False,True,False,False,False,False,True
-1.2730579800922739,-0.818243728138404,0.5716792440254989,0.13264343289381447,False,True,False,False,False,False,False,True,False,True
-1.269593876745084,0.574068694915548,1.3028986169469907,-0.4390955019933163,False,False,True,False,False,False,False,True,False,False
-1.2661297733978942,-0.347107706195905,-1.8607443842643634,1.5619907701116413,False,False,False,True,False,False,False,True,False,True
-1.2626656700507044,0.02558198280338483,-0.7266082140187835,0.41851290033737987,True,False,False,False,True,False,False,False,False,True
-1.2592015667035146,0.2013790059162576,0.019534003248045315,-1.2967039043240125,False,True,False,False,False,True,False,False,False,False
-1.2557374633563245,1.1014597642541664,0.6761391544428547,0.41851290033737987,False,False,False,False,False,False,False,False,False,False
-1.2522733600091347,-1.3245391547034775,-1.3533676765229197,0.13264343289381447,True,False,False,False,False,False,False,False,False,False
-1.2488092566619449,1.3897668821592777,1.2879757726016545,0.7043823677809452,False,False,False,False,True,False,False,False,False,True
-1.245345153314755,-1.6339419153821335,-1.30859914348691,-0.4390955019933163,True,False,False,False,False,False,True,False,False,True
-1.2418810499675652,0.5318774093684588,-0.8310681244361393,-0.4390955019933163,False,False,False,True,False,False,False,False,True,False
-1.2384169466203754,-0.10099187383788336,-1.0549107896161882,0.7043823677809452,False,False,False,True,False,False,False,False,True,True
-1.2349528432731856,-1.7183244864763125,-1.30859914348691,-0.4390955019933163,True,False,False,False,False,False,False,True,False,True
-1.2314887399259955,-0.5229047293087777,-1.2489077661055634,-1.5825733717675778,False,True,False,False,False,False,True,False,False,True
-1.2280246365788057,-0.5369684911578079,0.13891675801073802,1.276121302668076,True,False,False,False,False,False,False,True,False,False
-1.2245605332316158,-0.4736815628371738,-0.025234529787964453,-1.2967039043240125,False,True,False,False,True,False,False,False,False,False
-1.221096429884426,1.4882132151024863,1.2730529282563174,-1.2967039043240125,False,False,True,False,True,False,False,False,False,False
-1.2176323265372362,0.6936106706323014,-1.6667474077749878,-1.2967039043240125,False,False,False,True,False,False,False,False,False,False
-1.2141682231900464,-1.0854552032699707,-1.0698336339615249,0.13264343289381447,False,True,False,False,True,False,False,False,False,False
-1.2107041198428565,1.1858423353483454,2.1982692776671855,-1.0108344368804472,False,False,True,False,False,False,False,True,False,False
-1.2072400164956665,1.3475755966121885,0.273222357118767,-1.5825733717675778,False,False,False,False,False,True,False,False,False,False
-1.2037759131484767,-0.4455540391391141,-0.30876857234935934,0.41851290033737987,True,False,False,False,False,True,False,False,False,True
-1.2003118098012868,0.9889496694619276,0.3627594231907866,0.7043823677809452,False,False,True,False,False,False,False,False,False,False
-1.196847706454097,-0.4033627535920243,-1.1295250113428712,0.41851290033737987,False,False,False,True,False,False,False,True,False,False
-1.1933836031069072,-0.7619886807422845,-1.2787534547962367,0.13264343289381447,False,False,False,True,False,False,False,False,True,False
-1.1899194997597173,0.8975352174432338,0.6462934657521814,0.13264343289381447,False,False,True,False,False,False,False,False,False,False
-1.1864553964125275,-0.4877453246862033,-0.6519939922921005,-1.5825733717675778,True,False,False,False,False,True,False,False,False,True
-1.1829912930653375,-1.5987825107595592,-1.30859914348691,0.7043823677809452,False,False,False,True,True,False,False,False,False,False
-1.1795271897181476,0.37717602902913033,0.6462934657521814,1.5619907701116413,False,False,True,False,False,False,False,False,True,True
-1.1760630863709578,0.06074138742595988,0.2582995127734308,0.13264343289381447,False,False,False,False,False,False,False,False,False,False
-1.172598983023768,1.5233726197250612,0.8701361309322306,0.7043823677809452,False,False,False,False,False,True,False,False,False,False
-1.1691348796765781,-0.8463712518364636,-0.11477159585998366,-0.7249649694368817,True,False,False,False,False,False,False,True,False,False
-1.1656707763293883,-0.6072873004029568,-0.7862995914001298,1.276121302668076,False,False,False,True,False,False,False,True,False,False
-1.1622066729821983,-1.057327679571911,-1.2190620774148904,1.5619907701116413,True,False,False,False,True,False,False,False,False,False
-1.1587425696350084,1.3475755966121885,0.9596731970042495,1.276121302668076,False,False,False,False,False,False,True,False,False,False
-1.1552784662878186,1.9734129988940148,1.1835158621842987,1.5619907701116413,False,False,False,False,False,False,True,False,False,False
-1.1518143629406288,1.6218189526682698,1.690892569925742,-1.5825733717675778,False,False,True,False,False,False,False,False,False,True
-1.148350259593439,-0.6705742287235908,1.2730529282563174,-1.2967039043240125,False,False,True,False,False,False,False,True,False,False
-1.1448861562462491,2.233592593101067,1.049210263076269,-0.7249649694368817,False,False,False,False,True,False,False,False,False,False
-1.1414220528990593,-1.0432639177228813,0.39260511188145975,-1.0108344368804472,False,True,False,False,False,False,False,False,False,False
-1.1379579495518692,-0.8041799662893744,-2.009972827717729,-1.0108344368804472,False,False,False,True,False,False,False,False,True,False
-1.1344938462046794,-0.4455540391391141,2.0191951455231463,-0.15322603454975092,False,False,True,False,False,False,False,False,False,True
-1.1310297428574896,1.319448072914129,1.3476671499830009,-0.7249649694368817,False,False,False,False,False,False,False,True,False,False
-1.1275656395102998,0.15215583944465363,-1.6369017190843145,-0.15322603454975092,False,False,False,True,True,False,False,False,False,True
-1.12410153616311,0.3631122671801008,0.9895188856949226,0.7043823677809452,False,False,True,False,True,False,False,False,False,True
-1.12063743281592,-0.45258592006362885,0.19860813539208438,-0.7249649694368817,True,False,False,False,False,False,False,False,False,True
-1.1171733294687303,1.0663003596315919,1.5715098151630493,-0.7249649694368817,False,False,False,False,False,False,True,False,False,True
-1.1137092261215402,0.09590079204853431,-0.0700030628239739,0.7043823677809452,True,False,False,False,False,True,False,False,False,False
-1.1102451227743504,1.5374363815740908,1.4670499047456935,0.41851290033737987,False,False,False,False,False,True,False,False,False,True
-1.1067810194271606,-0.7971480853648596,-1.3235219878322464,0.41851290033737987,False,True,False,False,True,False,False,False,False,True
-1.1033169160799707,-0.6424467050255311,0.06430253628405509,-1.5825733717675778,False,False,True,False,False,True,False,False,False,True
-1.099852812732781,-1.15577401251512,-2.039818516408402,-1.5825733717675778,False,False,False,True,True,False,False,False,False,False
-1.096388709385591,-0.4244583963655692,-1.1146021669975346,-1.2967039043240125,False,False,False,True,False,False,False,False,True,True
-1.0929246060384012,0.8483120509716293,-0.4281513271120517,0.9902518352245107,False,False,True,False,False,False,True,False,False,False
-1.0894605026912112,0.03261386372790022,1.5864326595083862,-1.2967039043240125,False,False,True,False,False,False,False,False,True,True
-1.0859963993440214,-1.3737623211750822,-1.1295250113428712,0.41851290033737987,False,False,False,True,False,False,False,True,False,False
-1.0825322959968315,-0.26975701602624136,-1.025065100925515,-1.0108344368804472,True,False,False,False,False,True,False,False,False,True
-1.0790681926496417,-0.7619886807422845,-0.6669168366374372,0.41851290033737987,False,True,False,False,False,False,False,True,False,False
-1.0756040893024519,0.03964574465241498,-1.189216388724217,1.5619907701116413,True,False,False,False,False,False,False,True,False,True
-1.072139985955262,-0.7971480853648596,-0.48784270449339806,0.13264343289381447,False,True,False,False,False,False,False,False,True,False
-1.0686758826080722,0.03261386372790022,0.06430253628405509,-0.7249649694368817,True,False,False,False,True,False,False,False,False,True
-1.0652117792608822,0.33498474348204116,1.3476671499830009,0.13264343289381447,False,False,False,False,False,False,False,True,False,True
-1.0617476759136923,-1.7042607246272827,-1.0399879452708516,0.7043823677809452,True,False,False,False,False,False,False,True,False,False
-1.0582835725665025,-0.3189801824978453,-1.5025961199762852,-1.2967039043240125,True,False,False,False,True,False,False,False,False,False
-1.0548194692193127,0.40530355272719004,-1.9204357616457097,-1.2967039043240125,False,False,False,True,False,False,False,False,True,False
-1.0513553658721229,-1.5636231061369847,-2.0248956720630655,-0.4390955019933163,False,False,False,True,True,False,False,False,False,True
-1.047891262524933,1.3897668821592777,1.4819727490910297,0.13264343289381447,False,False,False,False,True,False,False,False,False,True
-1.0444271591777432,0.6936106706323014,-1.5324418086669584,0.7043823677809452,False,False,False,True,False,True,False,False,False,False
-1.0409630558305532,0.40530355272719004,0.1538396023560743,-1.0108344368804472,False,True,False,False,False,False,False,True,False,False
-1.0374989524833633,1.19287421627286,0.43737364491746983,0.13264343289381447,False,False,False,False,False,False,False,True,False,False
-1.0340348491361735,0.3279528625575264,0.28814520146410394,1.5619907701116413,False,True,False,False,False,False,True,False,False,False
-1.0305707457889837,1.23506550181995,1.064133107421606,0.7043823677809452,False,False,False,False,False,True,False,False,False,False
-1.0271066424417938,-0.5510322530068374,1.8550438577244441,-0.7249649694368817,False,False,True,False,False,False,False,False,False,True
-1.023642539094604,0.10293267297304907,-0.7564539027094567,-1.2967039043240125,False,False,False,True,True,False,False,False,False,True
-1.0201784357474142,0.5037498856703991,-0.6967625253281103,0.13264343289381447,False,False,False,True,False,True,False,False,False,True
-1.0167143324002241,-1.690196962778253,-0.14461728455065684,-1.5825733717675778,True,False,False,False,True,False,False,False,False,True
-1.0132502290530343,-1.4089217257976565,-1.8308986955736901,1.5619907701116413,False,False,False,True,False,True,False,False,False,True
-1.0097861257058445,-0.3541395871204204,-0.562456926220081,-0.7249649694368817,False,False,True,False,False,False,True,False,False,False
-1.0063220223586546,-1.8941215095891855,-0.025234529787964453,-0.15322603454975092,True,False,False,False,False,False,True,False,False,False
-1.0028579190114648,-0.7901162044403442,-0.9653737235441686,-0.15322603454975092,False,True,False,False,False,False,False,True,False,True
-0.9993938156642749,-0.6213510622519869,0.4821421779534793,0.41851290033737987,False,False,True,False,False,False,True,False,False,False
-0.995929712317085,-0.6283829431765017,2.168423588976512,-0.7249649694368817,False,False,True,False,False,True,False,False,False,False
-0.9924656089698952,-0.4455540391391141,0.13891675801073802,0.13264343289381447,True,False,False,False,True,False,False,False,False,True
-0.9890015056227053,1.1858423353483454,1.1835158621842987,-1.5825733717675778,False,False,False,False,False,False,False,False,False,False
-0.9855374022755155,0.23653841053883265,-1.099679322652198,-1.2967039043240125,False,False,False,True,False,False,False,True,False,True
-0.9820732989283256,-0.4385221582145987,0.6612163100975184,1.276121302668076,False,True,False,False,False,False,False,False,True,False
-0.9786091955811357,0.2435702914633474,0.3478365788454503,-0.7249649694368817,False,False,False,False,False,False,False,False,False,False
-0.9751450922339459,-0.9307538229306426,-0.4729198601480615,0.7043823677809452,False,True,False,False,False,False,False,True,False,False
-0.971680988886756,-1.0643595604964262,-1.2190620774148904,0.7043823677809452,True,False,False,False,False,False,True,False,False,True
-0.9682168855395662,-0.7338611570442255,-1.2787534547962367,-0.7249649694368817,False,False,False,True,False,False,False,False,False,True
-0.9647527821923763,-0.2838207778752709,-0.055080218478637304,0.7043823677809452,True,False,False,False,False,False,True,False,False,False
-0.9612886788451864,1.5022769769515163,0.6164477770615082,-1.2967039043240125,False,False,True,False,False,False,True,False,False,True
-0.9578245754979966,1.6991696428379341,1.1089016404576153,1.276121302668076,False,False,False,False,True,False,False,False,False,False
-0.9543604721508067,-0.7057336333461659,-1.3533676765229197,0.7043823677809452,True,False,False,False,False,False,False,True,False,True
-0.9508963688036168,-0.9307538229306426,-0.9504508791988321,-1.0108344368804472,False,False,False,True,False,False,False,True,False,True
-0.947432265456427,-1.0081045131003068,-0.30876857234935934,0.41851290033737987,False,True,False,False,False,False,False,False,False,True
-0.9439681621092372,0.5670368139910332,-1.950281450336383,-1.0108344368804472,False,False,False,True,False,False,False,False,True,True
-0.9405040587620472,0.8201845272735703,1.1387473291482886,0.41851290033737987,False,False,False,False,True,False,False,False,False,True
-0.9370399554148574,-0.5440003720823227,0.780599064860211,1.5619907701116413,False,True,False,False,False,True,False,False,False,True
-0.9335758520676676,-1.0995189651190005,-0.3386142610400325,0.41851290033737987,True,False,False,False,False,False,True,False,False,True
-0.9301117487204776,-0.0306730645927345,0.13891675801073802,1.276121302668076,False,True,False,False,True,False,False,False,False,True
-0.9266476453732878,1.0592684787070772,0.3179908901547771,0.7043823677809452,False,False,False,False,False,True,False,False,False,True
-0.923183542026098,-0.515872848384263,-0.08492590716931048,0.7043823677809452,False,True,False,False,False,True,False,False,False,False
-0.9197194386789082,0.7006425515568162,-1.4429047425949393,0.41851290033737987,False,False,False,True,False,False,False,False,False,True
-0.9162553353317182,1.7976159757811425,1.9147352351057907,1.5619907701116413,False,False,True,False,False,False,False,True,False,False
-0.9127912319845284,-0.4385221582145987,-0.5027655488387347,1.276121302668076,True,False,False,False,True,False,False,False,False,True
-0.9093271286373386,1.0592684787070772,2.153500744631176,-1.0108344368804472,False,False,True,False,False,False,False,True,False,False
