date,active_wells,investment_k,reservoir_pressure_psi,temperature_c,production_barrels,field_Rumaila,field_West Qurna,field_Zubair
2020-03-13,0.7093621669321586,0.9603023958236752,-0.9508702170391415,0.8652184640612814,-0.14471237289302993,False,False,False
2020-03-14,0.7093621669321586,0.7437433526806339,-0.14561407749316851,-1.204262263448776,0.5571716881621146,True,False,False
2020-03-15,-1.1258453293246955,-0.07182355659203829,-0.21251328187627086,-0.9735498187072241,-1.0603627763876813,False,False,False
2020-03-16,1.6269659150605855,-1.5143936783835592,-0.1339834786783038,-0.11803242704756393,0.010617341261506198,True,False,False
2020-03-17,0.25056029286794507,-1.4561664427806402,0.38781170655178715,-0.8111599434384926,-1.2387878491474908,False,True,False
2020-03-18,-0.20824158119626843,1.2429551355385067,-0.14524189833109316,-0.28735357748020507,-0.16189961650625662,False,True,False
2020-03-19,-0.20824158119626843,1.7209583226469722,-0.2229808208096491,1.3533782720337495,0.9308868164772123,False,False,True
2020-03-20,1.6269659150605855,0.6308365011274243,-0.12940102274524756,1.1305872846223797,1.3314570129379766,False,True,False
2020-03-21,0.7093621669321586,-0.16768640937936047,0.2773675402058318,0.4572634115569061,0.10643622440524494,False,False,True
2020-03-22,-0.4376425182283752,0.5320430060183658,0.08944032455524781,1.2474287802425648,-0.17779781684849127,False,True,False
2020-03-23,0.021159355835838316,0.34748966191533937,1.1959522346038463,0.9899814170116484,0.03790209049750355,False,False,False
2020-03-24,-0.8964443922925887,-0.38401408602331755,-1.611558013316347,-0.23982483349911315,-0.8288720889720345,False,True,False
2020-03-25,0.021159355835838316,-1.487632286656125,1.1233307756038313,-1.0290000200184986,-1.301521288335768,False,False,True
2020-03-26,-0.8964443922925887,1.1356782021296854,1.1603393410327305,0.0562396342164407,0.3668229651456291,False,False,True
2020-03-27,0.021159355835838316,-0.4248888341949029,-0.7901818638129708,0.8256111774103715,-0.006032800988807149,True,False,False
2020-03-28,0.25056029286794507,1.1261921756672229,-0.1692939766802327,-0.21408009717602103,0.19946218046183434,False,False,False
2020-03-29,-1.1258453293246955,-0.8390348675560614,-0.2541275644358565,0.5849969110060921,-1.1760544099592134,False,True,False
2020-03-30,-1.1258453293246955,-1.7118264242689532,-1.0218633922050757,-1.3993281502045087,-2.763081517095532,True,False,False
2020-03-31,0.7093621669321586,-1.163796310104262,-0.39976592279559275,0.866208646227554,-0.42626090733219946,False,True,False
2020-04-01,1.168164040996372,-0.08933028835609501,-1.6293993518983496,1.0899898158051964,-0.28897779897155135,False,True,False
2020-04-02,-1.3552462663568021,1.5618552934432348,-0.8149085168933734,0.7236224142842775,0.8774989410036269,True,False,False
2020-04-03,1.168164040996372,-1.3606892008251255,1.0652708263200266,1.6256783677587572,-1.0860362215349386,True,False,False
2020-04-04,0.4799612299000518,1.2491249088474252,-0.7913914460897167,1.1385087419525617,1.1986855560258005,True,False,False
2020-04-05,-1.1258453293246955,0.11365525350732601,1.0705976405772346,1.40387756251366,0.32364001556739713,True,False,False
2020-04-06,-1.1258453293246955,1.1509483910692588,0.07057549327753694,1.508836872138572,-0.3053056804041167,True,False,False
2020-04-07,-0.6670434552604819,-0.6798547161859624,1.2857171962569724,1.0513727113205589,-1.0916220757092374,False,True,False
2020-04-08,-0.6670434552604819,1.1996896002097155,0.22123827032529442,0.6107416473291835,0.03994307567657422,True,False,False
2020-04-09,-1.3552462663568021,0.9667035356316781,-1.680760076264792,-1.7062846217490628,-0.3864079862040301,False,False,False
2020-04-10,0.9387631039642653,-0.9170053777475196,0.57238930974369,-0.11209133404992788,0.175077778585569,False,False,True
2020-04-11,0.4799612299000518,-1.2595820407252227,-1.6277710680642679,0.25328588530471907,-1.177773134320536,True,False,False
2020-04-12,1.168164040996372,1.2971720184906286,-0.21204805792367562,-0.6725344401603067,0.8540813215806056,True,False,False
2020-04-13,-0.4376425182283752,1.6275633791832174,1.4586642006340105,-0.6240155140129419,0.07979599680474359,False,True,False
2020-04-14,-0.6670434552604819,-1.6067089115182531,-1.2078366672547631,1.6048845422670293,-0.7773103581323544,True,False,False
2020-04-15,-0.4376425182283752,0.8224850845357068,-0.4239343071328813,1.3642702758627498,1.1805315299593298,True,False,False
2020-04-16,-1.584647203388909,1.4411591030875157,0.7623402495880601,1.216733133088109,0.6417114426846734,True,False,False
2020-04-17,-0.6670434552604819,1.2600762564707557,1.2940912274036747,-0.31903940680093323,0.33287815900950646,False,True,False
2020-04-18,0.25056029286794507,1.6319593426658219,0.5567577849365112,-1.6785595210934257,1.8004539230338996,True,False,False
2020-04-19,0.9387631039642653,0.9225125343065492,-0.8834592663081856,-1.4478470763518738,1.529539995580414,False,False,True
2020-04-20,0.4799612299000518,-0.18041156682900505,0.5695514436328624,-0.6438191573383969,0.07560660617401958,False,True,False
2020-04-21,1.397564978028479,-0.632733072539097,-0.7489397604154605,-1.6716282459295162,0.199891861552165,False,False,True
2020-04-22,-1.3552462663568021,-0.6022698168263115,0.722447295653074,-1.6666773350981523,-0.22495531651228198,False,True,False
2020-04-23,-1.584647203388909,0.7987314572963705,1.5445212810853426,1.4504161243284792,-0.8868790361666745,True,False,False
2020-04-24,1.397564978028479,0.873077225668839,0.7327985285983042,0.7216420499517318,1.889935010095261,False,False,True
2020-04-25,0.4799612299000518,-1.0200405920064597,1.226470925894052,-0.65570134333367,-0.4472078604858195,False,True,False
2020-04-26,1.168164040996372,1.2974805071560747,-1.7769218672660938,-1.2666437399239596,0.6612619322947187,False,False,False
2020-04-27,0.7093621669321586,0.7658002922600178,0.7194698623564693,0.04732799471998557,0.42343344879669453,True,False,False
2020-04-28,0.25056029286794507,0.23766769701658894,1.110304504931183,-1.7072748039153354,0.04101727840240089,False,True,False
2020-04-29,0.4799612299000518,-0.07891879589729475,-1.6427512793378138,1.5256699689652091,-0.7442249141768931,False,False,False
2020-04-30,0.25056029286794507,0.1698773127848461,1.256896572393738,-0.2883437596464776,1.3837706856857352,False,True,False
2020-05-01,1.6269659150605855,-1.1627165997752014,-0.8886232521819861,-0.3319117749624793,0.11685599084576362,False,False,False
2020-05-02,0.25056029286794507,-1.008395144885876,0.5370555505441309,-0.37250924377966194,0.08645605370486892,True,False,False
2020-05-03,-0.4376425182283752,-1.3990189175067822,1.0083041533248198,-1.4854739986702385,-0.675905620814317,False,False,True
2020-05-04,1.6269659150605855,-1.1820742635319332,0.5278906386780173,0.4859786943788166,0.04198406085564489,False,False,False
2020-05-05,0.021159355835838316,-0.1408478954855648,-1.462267646928744,0.8147191735813705,-0.26384145518720736,False,True,False
2020-05-06,1.397564978028479,0.1252235784615483,0.29639519986695007,0.6166827403268196,0.5623278612460826,True,False,False
2020-05-07,0.7093621669321586,-1.6533678221669499,0.133334204482547,-1.2458499144322317,-0.9166344516720732,False,False,False
2020-05-08,1.6269659150605855,1.0499183531357172,1.357105811782612,0.28002080379408306,0.9288458312981416,False,True,False
2020-05-09,1.168164040996372,-0.6944308056282826,-0.373806426240814,0.24734479230708234,0.5977765511983627,False,True,False
2020-05-10,-1.584647203388909,1.4491798083891094,-0.6639666054740595,1.283075338228384,-0.8272607848832945,False,True,False
2020-05-11,0.4799612299000518,1.642370835124622,0.8321005812796193,-0.412116530430572,0.9418436842806442,False,False,False
2020-05-12,-0.8964443922925887,-1.0717124434686525,-0.34438101123920606,-0.43885144891993666,-0.10571881394552189,False,False,False
2020-05-13,-1.584647203388909,-0.1116957166009246,0.47006330137050967,0.417656124905996,-0.6819211560789463,False,False,False
2020-05-14,0.021159355835838316,-1.7111323247716996,0.471319406042515,0.4681554153859063,-1.0229805215289132,False,False,True
2020-05-15,-1.584647203388909,0.36114028536132153,1.3142586857486502,-0.10020914805465438,0.05025542184451023,False,False,False
2020-05-16,-1.1258453293246955,0.39229764057136046,0.30467618622313364,-0.19031572518547543,-1.0196504930788506,False,False,False
2020-05-17,1.168164040996372,-0.8563102328210335,-0.032169216652978116,-0.01307311742265241,-0.7886969070261171,False,False,False
2020-05-18,-0.8964443922925887,0.22262887457610003,-1.2997183978921945,1.2583207840715651,-0.7114617310391796,False,False,True
2020-05-19,1.6269659150605855,-0.9326611775189004,-1.3804347536673551,-0.12793424871029163,-0.5467864531699516,False,False,False
2020-05-20,1.6269659150605855,-1.1572409259635361,-1.245822202984111,1.5316110619628451,-0.29359687069260604,False,True,False
2020-05-21,1.6269659150605855,0.5456936294643481,-1.1846685144155527,0.02059307623062159,1.2511066490461418,False,False,False
2020-05-22,0.021159355835838316,-0.5842232298977249,0.44140550589068367,1.5632968912835732,0.37262365986509316,False,True,False
2020-05-23,-0.4376425182283752,0.3331449389721036,0.8011399272344485,1.1602927496105622,0.5491151677184146,False,True,False
2020-05-24,1.397564978028479,-0.21180028853812816,0.06496954464877143,-0.46954709607439227,0.010402500716340865,False,True,False
2020-05-25,0.4799612299000518,1.7008294372266253,1.1083273031326564,1.2672324235680195,1.3333905778444646,False,False,True
2020-05-26,0.9387631039642653,-1.196264742142446,1.674411808649751,-1.3448681310595072,-0.4520417727520395,False,False,True
2020-05-27,-0.20824158119626843,-0.10298091180207718,1.0769014251348914,1.4801215893166622,-0.6010336908241983,False,False,True
2020-05-28,1.397564978028479,0.6461838122333589,0.6402887456248704,0.4632045045545428,0.5230120414808266,False,False,False
2020-05-29,0.021159355835838316,-0.3425994826872017,0.07369249375991997,-1.5379536534826945,0.7386045285542387,False,True,False
2020-05-30,-1.3552462663568021,1.667281294859381,-0.21814249170266448,0.5067725198705438,0.4987350598771439,False,False,True
2020-05-31,1.168164040996372,0.7899395303311617,-1.4898089049223429,1.650432921915576,0.7297960662024601,False,False,True
2020-06-01,0.4799612299000518,0.5646656823892725,-0.3908103617081461,-1.4844838165039655,0.8854480411747442,False,False,False
2020-06-02,1.397564978028479,0.9120239196813875,1.3913462946935733,0.19585531966089878,1.7758546806124689,False,False,True
2020-06-03,0.7093621669321586,1.5907761058287906,1.0350545305990086,0.8652184640612814,2.16944255935536,False,False,False
2020-06-04,0.021159355835838316,1.4352206962776812,-1.0304235129328168,1.0820683584750146,0.4452397641309759,True,False,False
2020-06-05,-1.1258453293246955,0.7982687242982016,-0.15619792241469582,-0.2923044883115693,0.24608257876271172,False,False,True
2020-06-06,-0.20824158119626843,0.8845684284566999,1.0654103935058048,-1.0181080161894984,0.22309464043002103,True,False,False
2020-06-07,-1.1258453293246955,-1.2089898995920905,-1.5491482200757831,-1.5795413044661502,-1.621311439814367,False,False,False
2020-06-08,1.6269659150605855,-1.3586069023333656,-0.4325874726511402,0.28299135029290146,-0.20980905807812597,False,True,False
2020-06-09,-0.20824158119626843,0.26597153207125296,1.1879503826192201,-0.15664953153220143,0.35361027161796116,False,False,True
2020-06-10,1.397564978028479,-1.6515940123406356,-0.3749927473199307,1.5623067091173006,-0.5261617608340795,False,False,False
2020-06-11,0.7093621669321586,-0.041360300879252986,-1.5134655429117778,-1.5161696458246938,0.5869271036675133,False,True,False
2020-06-12,1.6269659150605855,-0.9853356171437927,0.10872385739029343,0.649358751813821,-0.237845749222202,False,True,False
2020-06-13,0.9387631039642653,-0.5145047915069451,1.2224932610993682,-1.6399424166087881,0.4147324067174985,True,False,False
2020-06-14,1.168164040996372,0.9770379059241169,0.27534381601204455,-1.131978965310865,0.9080062984171042,False,False,False
2020-06-15,-1.3552462663568021,1.5512124344853504,-0.9947408357688116,-0.15367898503338304,1.8948763426340636,False,True,False
2020-06-16,0.4799612299000518,-1.4640329037495114,-0.4435900191300023,-0.1497182563682921,-1.3284837767540174,False,False,True
2020-06-17,-0.4376425182283752,0.13871995757480765,-0.2136996029553865,0.6503489339800935,-0.5221872107485209,False,False,True
2020-06-18,-1.1258453293246955,1.3474556709583148,0.23689305633010238,1.4286321166704787,0.8848035195392482,True,False,False
2020-06-19,-1.1258453293246955,-1.4290194402213987,0.8652477879019838,0.48894924087763425,-1.6359205968856096,False,True,False
2020-06-20,1.6269659150605855,1.146089694588485,-1.439285583670571,1.5781496237776644,1.796801633766089,False,False,False
2020-06-21,0.25056029286794507,-0.4736300433353597,1.319887895575045,1.3296139000432032,0.02243357124559954,False,False,True
2020-06-22,-0.20824158119626843,-0.5975653646782613,-1.7413322348926075,0.29982444711953843,-0.9679813419665879,False,True,False
2020-06-23,-0.6670434552604819,1.6769215656545662,-0.493089847686067,1.1632632961093805,0.3582293433390158,False,True,False
2020-06-24,0.9387631039642653,-1.0182667821801457,-1.6885990998660105,0.5008314268729078,-0.9302768262900719,True,False,False
2020-06-25,0.4799612299000518,0.6903748135584882,-0.4131178502350569,-1.4537881693495103,0.4980905382416479,False,False,True
2020-06-26,-0.20824158119626843,1.1354468356306007,0.050384773734931124,0.8404639099044626,0.5924055375692293,False,False,True
2020-06-27,0.25056029286794507,-1.5724666696537553,0.0010710347599051557,-1.3973477858719632,-1.365758611340203,False,False,False
2020-06-28,-1.584647203388909,0.6111703487052463,-1.20637121180409,0.3325004586065392,-0.5398041354520783,False,False,True
2020-06-29,-0.20824158119626843,1.5869971196770778,0.4688304578961346,0.7087696817901864,0.4751025999089572,False,False,False
2020-06-30,-0.4376425182283752,-1.284261133960897,-1.6280269412381954,-1.4953758203329661,-0.8570162003886932,False,False,True
2020-07-01,0.4799612299000518,1.394962925436988,0.8741568265941699,-0.9260210747261322,1.8695251583045542,True,False,False
2020-07-02,1.397564978028479,0.3488007387434843,1.5187478741116014,1.4474455778296609,0.6955289992485894,False,False,True
2020-07-03,0.9387631039642653,0.42453470611045996,-0.5987654685179274,0.40973466757581417,0.24393417331105838,False,False,False
2020-07-04,0.25056029286794507,0.4118095486608152,0.02047087358309984,-0.8725512377474032,0.5441738351796119,False,False,False
2020-07-05,-1.584647203388909,-0.6782351506923715,-0.46217571603615665,0.6671820308067306,-0.6072640666339929,True,False,False
2020-07-06,1.168164040996372,1.530235205235027,-1.76084837970395,0.3424022802692669,2.169335139082777,False,False,True
2020-07-07,-0.8964443922925887,1.5724210302347579,-0.43789102571071903,0.01267161890043972,-0.1260212454636459,False,False,True
2020-07-08,0.25056029286794507,0.4547665953241606,0.9781809023943194,1.6573641970794852,1.0693515478362696,True,False,False
2020-07-09,-0.8964443922925887,1.0034908089861052,0.2952321399854636,0.6424274766499116,0.27927544299075574,False,False,True
2020-07-10,0.4799612299000518,0.40949588366997064,-1.430958074919128,-0.424988898592118,0.31601317621402775,False,False,True
2020-07-11,-1.1258453293246955,-0.03426506157399652,1.1715512382902604,1.0464218004891954,-0.13848199708323525,False,False,False
2020-07-12,0.25056029286794507,0.578007817169809,0.06878438106004782,1.339515721705931,0.2407115651335784,False,False,True
2020-07-13,1.168164040996372,0.20381106598389845,1.1526631458149204,-1.2923884762470514,1.4929096826297248,False,False,True
2020-07-14,-1.3552462663568021,0.3581325208732239,0.2402194075911533,-1.030980384351044,0.4596340806570532,True,False,False
2020-07-15,1.6269659150605855,1.004879007980612,0.1685749188915873,-0.9765203652060425,2.3148896084322907,True,False,False
2020-07-16,-0.8964443922925887,-0.046373241692749145,-1.4170013563412904,0.6691623951392757,-1.6473071457793724,False,True,False
2020-07-17,1.6269659150605855,-1.5739319908146232,-1.2003233004203604,0.36418628792726737,-0.6225177453407317,False,False,False
2020-07-18,-0.4376425182283752,-1.146212456173844,1.6073032534879816,0.4186463070722686,-1.8203612049100486,False,False,True
2020-07-19,-1.3552462663568021,-0.19321384644501102,-0.9870413793533712,1.5345816084616635,-1.3536201205383616,False,False,True
2020-07-20,1.6269659150605855,0.8001196562908772,1.6262378683585812,0.9632464985222837,0.23856315968192504,False,True,False
2020-07-21,0.021159355835838316,0.3436335535972653,0.07166876956613376,-1.2824866545843236,0.5558826448911226,False,False,True
2020-07-22,0.021159355835838316,0.5414519103144665,-1.3104883323947594,-0.5220267508868484,0.3533954310727958,False,False,False
2020-07-23,-1.584647203388909,-0.05200315983713747,-1.4377968670222685,-0.2170506436748394,-1.1895893643046294,False,True,False
2020-07-24,0.9387631039642653,0.4215269416223618,-1.0554990839776646,-0.3536957826204798,0.18678658829707967,False,False,False
2020-07-25,-1.1258453293246955,-0.5735032487734788,1.4454518403803245,0.5939085505025465,-0.5637588562380129,False,True,False
2020-07-26,0.4799612299000518,-0.08362324804534527,-0.3392170253654066,1.3652604580290224,-0.4549421201117715,False,True,False
2020-07-27,0.25056029286794507,0.8676786740235354,-0.40453446830968665,-0.6656031649963974,0.12061570038615695,True,False,False
2020-07-28,-0.6670434552604819,1.3102827867720805,-0.6914380798747698,0.18694368016444435,-0.13429260645251126,False,False,False
2020-07-29,-0.4376425182283752,-0.21041208954362167,-1.2711536472028861,1.0097850603371037,-0.6566773920220197,False,False,True
2020-07-30,-0.8964443922925887,-1.5638289870212692,-0.08206448556874732,-0.2833928488151141,-1.8105859601050258,False,False,True
2020-07-31,0.4799612299000518,-1.1543102836417998,-1.3305162235539556,-1.143861151306138,-0.9194273787592225,False,False,False
2020-08-01,-1.3552462663568021,-1.6429563297081498,1.1308674036358632,-0.0804055047291997,-1.3261205307571988,False,False,True
2020-08-02,0.7093621669321586,0.5517862806069053,-0.4918802654093211,-1.5349831069838762,1.2288706526215298,False,False,True
2020-08-03,0.021159355835838316,-0.5620891681519795,-0.4765046137760697,1.539532519293027,0.2946365419700771,False,False,False
2020-08-04,0.7093621669321586,0.1673322812949173,-0.1303779930456953,-1.466660537511056,0.5238714036614879,False,True,False
2020-08-05,1.168164040996372,-0.003493317195765133,-0.234634680822143,-0.20615863984583915,0.7187317781264454,False,False,False
2020-08-06,-0.4376425182283752,-1.4324128155413038,1.6869728553698051,0.11069965336144193,-0.8577681422967718,False,True,False
2020-08-07,-0.6670434552604819,-0.31583809095976745,0.11865638877818785,1.6890500264002135,-1.4568510024903043,False,False,True
2020-08-08,0.25056029286794507,-0.9499365427838725,-1.4765267610757673,-1.1507924264700475,-0.8966542809716972,False,False,True
2020-08-09,-1.584647203388909,-0.2633178956675982,0.33324093691244183,-1.329025216399143,-1.018898551170772,False,False,True
2020-08-10,-0.6670434552604819,-1.0088578778840447,-1.2553592940123,-1.696382800086335,-1.3948695052101057,True,False,False
2020-08-11,-0.4376425182283752,1.201386287869668,-1.676317187517514,-1.1864389844558665,0.42934156378874117,False,True,False
2020-08-12,-0.6670434552604819,-1.110813381813924,1.6028138423454443,-1.0082061945267706,-0.9357552601917879,True,False,False
2020-08-13,-0.4376425182283752,1.6190028187170933,0.9147476164580474,0.4592437758894519,0.5178558683968586,True,False,False
2020-08-14,-0.4376425182283752,-0.2719555783000842,1.6354958250152136,-0.9646381792107693,-0.2042232039038273,False,False,False
2020-08-15,-0.20824158119626843,1.2215151732900147,-0.11686323722282263,-1.6547951491028796,0.46081570365546254,True,False,False
2020-08-16,-0.8964443922925887,0.4667205311101904,0.07287835184287965,1.1385087419525617,-1.515287630775275,False,False,False
2020-08-17,1.397564978028479,0.8366755631462198,-1.1969039043687897,-0.458655092245392,0.3490986201694891,False,False,False
2020-08-18,0.7093621669321586,0.949042559534899,-0.9227706903024285,-0.5002427432288472,0.9424882059161402,True,False,False
2020-08-19,1.397564978028479,0.03668733147856683,1.1415675545455395,-0.6774853509916706,1.4598242386742633,False,True,False
